time,swe_month_CNRM-CM5_rcp85
2016-02-29 00:00:00+00:00,0.64626884
2016-03-31 00:00:00+00:00,0.7548563
2016-04-30 00:00:00+00:00,0.49498013
2016-05-31 00:00:00+00:00,0.21910232
2016-06-30 00:00:00+00:00,0.04554121
2016-07-31 00:00:00+00:00,0.00057603023
2016-08-31 00:00:00+00:00,0.0
2016-09-30 00:00:00+00:00,3.979246e-05
2016-10-31 00:00:00+00:00,0.0006703885
2016-11-30 00:00:00+00:00,0.009707211
2016-12-31 00:00:00+00:00,0.660077
2017-01-31 00:00:00+00:00,10.51644
2017-02-28 00:00:00+00:00,15.046186
2017-03-31 00:00:00+00:00,8.449559
2017-04-30 00:00:00+00:00,2.1772382
2017-05-31 00:00:00+00:00,1.0637412
2017-06-30 00:00:00+00:00,0.31913713
2017-07-31 00:00:00+00:00,0.049106173
2017-08-31 00:00:00+00:00,0.0
2017-09-30 00:00:00+00:00,0.0
2017-10-31 00:00:00+00:00,6.0561038e-06
2017-11-30 00:00:00+00:00,0.24512947
2017-12-31 00:00:00+00:00,0.42454556
2018-01-31 00:00:00+00:00,0.5320097
2018-02-28 00:00:00+00:00,1.225864
2018-03-31 00:00:00+00:00,0.7668499
2018-04-30 00:00:00+00:00,1.2250113
2018-05-31 00:00:00+00:00,0.94916993
2018-06-30 00:00:00+00:00,0.029604264
2018-07-31 00:00:00+00:00,0.0
2018-08-31 00:00:00+00:00,0.0
2018-09-30 00:00:00+00:00,0.0
2018-10-31 00:00:00+00:00,0.01546746
2018-11-30 00:00:00+00:00,0.08635019
2018-12-31 00:00:00+00:00,0.4243135
2019-01-31 00:00:00+00:00,0.34624916
2019-02-28 00:00:00+00:00,3.5597117
2019-03-31 00:00:00+00:00,3.3953445
2019-04-30 00:00:00+00:00,0.7585788
2019-05-31 00:00:00+00:00,0.41523632
2019-06-30 00:00:00+00:00,0.07993234
2019-07-31 00:00:00+00:00,0.0011237112
2019-08-31 00:00:00+00:00,0.0
2019-09-30 00:00:00+00:00,0.0
2019-10-31 00:00:00+00:00,0.0156204915
2019-11-30 00:00:00+00:00,0.11825386
2019-12-31 00:00:00+00:00,0.57864577
2020-01-31 00:00:00+00:00,0.9116558
2020-02-29 00:00:00+00:00,0.7607978
2020-03-31 00:00:00+00:00,4.745164
2020-04-30 00:00:00+00:00,2.7498755
2020-05-31 00:00:00+00:00,0.5552889
2020-06-30 00:00:00+00:00,0.10288524
2020-07-31 00:00:00+00:00,0.0101791965
2020-08-31 00:00:00+00:00,0.0
2020-09-30 00:00:00+00:00,0.0
2020-10-31 00:00:00+00:00,0.0
2020-11-30 00:00:00+00:00,0.12349491
2020-12-31 00:00:00+00:00,1.5453979
2021-01-31 00:00:00+00:00,1.4373649
2021-02-28 00:00:00+00:00,7.5055795
2021-03-31 00:00:00+00:00,3.3928902
2021-04-30 00:00:00+00:00,0.8989823
2021-05-31 00:00:00+00:00,0.22446997
2021-06-30 00:00:00+00:00,0.030756563
2021-07-31 00:00:00+00:00,0.0
2021-08-31 00:00:00+00:00,0.0
2021-09-30 00:00:00+00:00,0.0
2021-10-31 00:00:00+00:00,0.0029665357
2021-11-30 00:00:00+00:00,0.0108556645
2021-12-31 00:00:00+00:00,0.0016491178
2022-01-31 00:00:00+00:00,2.9022324
2022-02-28 00:00:00+00:00,8.745081
2022-03-31 00:00:00+00:00,5.2332244
2022-04-30 00:00:00+00:00,2.1726005
2022-05-31 00:00:00+00:00,0.73118603
2022-06-30 00:00:00+00:00,0.2690334
2022-07-31 00:00:00+00:00,0.048021574
2022-08-31 00:00:00+00:00,0.0
2022-09-30 00:00:00+00:00,0.0
2022-10-31 00:00:00+00:00,0.0
2022-11-30 00:00:00+00:00,0.006813462
2022-12-31 00:00:00+00:00,0.0020444673
2023-01-31 00:00:00+00:00,1.3038663
2023-02-28 00:00:00+00:00,5.0050716
2023-03-31 00:00:00+00:00,2.0218132
2023-04-30 00:00:00+00:00,0.94457763
2023-05-31 00:00:00+00:00,0.44227245
2023-06-30 00:00:00+00:00,0.065006025
2023-07-31 00:00:00+00:00,0.0011448268
2023-08-31 00:00:00+00:00,0.0
2023-09-30 00:00:00+00:00,0.00015860457
2023-10-31 00:00:00+00:00,0.0005226155
2023-11-30 00:00:00+00:00,0.009843349
2023-12-31 00:00:00+00:00,0.0076333266
2024-01-31 00:00:00+00:00,0.10313778
2024-02-29 00:00:00+00:00,1.2248117
2024-03-31 00:00:00+00:00,1.195613
2024-04-30 00:00:00+00:00,0.3957566
2024-05-31 00:00:00+00:00,0.1441302
2024-06-30 00:00:00+00:00,0.0067035425
2024-07-31 00:00:00+00:00,0.0
2024-08-31 00:00:00+00:00,0.0
2024-09-30 00:00:00+00:00,5.4492834e-06
2024-10-31 00:00:00+00:00,0.0
2024-11-30 00:00:00+00:00,0.00022633288
2024-12-31 00:00:00+00:00,0.0068504973
2025-01-31 00:00:00+00:00,0.67516166
2025-02-28 00:00:00+00:00,0.6983375
2025-03-31 00:00:00+00:00,0.19118457
2025-04-30 00:00:00+00:00,0.094055034
2025-05-31 00:00:00+00:00,0.0319579
2025-06-30 00:00:00+00:00,0.00036590552
2025-07-31 00:00:00+00:00,0.0
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,0.0
2025-10-31 00:00:00+00:00,0.02424727
2025-11-30 00:00:00+00:00,0.02898357
2025-12-31 00:00:00+00:00,0.15930082
2026-01-31 00:00:00+00:00,2.6218948
2026-02-28 00:00:00+00:00,5.1905155
2026-03-31 00:00:00+00:00,3.9318285
2026-04-30 00:00:00+00:00,1.9407352
2026-05-31 00:00:00+00:00,1.1402681
2026-06-30 00:00:00+00:00,0.44126725
2026-07-31 00:00:00+00:00,0.05345539
2026-08-31 00:00:00+00:00,0.0
2026-09-30 00:00:00+00:00,0.0
2026-10-31 00:00:00+00:00,0.00961914
2026-11-30 00:00:00+00:00,0.18790455
2026-12-31 00:00:00+00:00,0.48761523
2027-01-31 00:00:00+00:00,2.06211
2027-02-28 00:00:00+00:00,3.8432505
2027-03-31 00:00:00+00:00,6.0416584
2027-04-30 00:00:00+00:00,4.6079288
2027-05-31 00:00:00+00:00,1.4599307
2027-06-30 00:00:00+00:00,0.24386238
2027-07-31 00:00:00+00:00,0.029802298
2027-08-31 00:00:00+00:00,0.0
2027-09-30 00:00:00+00:00,0.0
2027-10-31 00:00:00+00:00,0.0
2027-11-30 00:00:00+00:00,0.00038649683
2027-12-31 00:00:00+00:00,0.1807829
2028-01-31 00:00:00+00:00,0.6642321
2028-02-29 00:00:00+00:00,0.1998993
2028-03-31 00:00:00+00:00,0.24796505
2028-04-30 00:00:00+00:00,0.08521279
2028-05-31 00:00:00+00:00,0.03773417
2028-06-30 00:00:00+00:00,0.0034211143
2028-07-31 00:00:00+00:00,0.0
2028-08-31 00:00:00+00:00,0.0
2028-09-30 00:00:00+00:00,0.0
2028-10-31 00:00:00+00:00,0.0
2028-11-30 00:00:00+00:00,0.08535768
2028-12-31 00:00:00+00:00,0.34396014
2029-01-31 00:00:00+00:00,1.2171935
2029-02-28 00:00:00+00:00,2.9307084
2029-03-31 00:00:00+00:00,2.6605055
2029-04-30 00:00:00+00:00,1.5172703
2029-05-31 00:00:00+00:00,0.7739709
2029-06-30 00:00:00+00:00,0.2887442
2029-07-31 00:00:00+00:00,0.062109813
2029-08-31 00:00:00+00:00,0.00038275184
2029-09-30 00:00:00+00:00,0.0
2029-10-31 00:00:00+00:00,0.0022126366
2029-11-30 00:00:00+00:00,0.00011628526
2029-12-31 00:00:00+00:00,0.0004530229
2030-01-31 00:00:00+00:00,0.9163447
2030-02-28 00:00:00+00:00,0.36999792
2030-03-31 00:00:00+00:00,0.25225988
2030-04-30 00:00:00+00:00,0.09109818
2030-05-31 00:00:00+00:00,0.07297547
2030-06-30 00:00:00+00:00,0.0046055885
2030-07-31 00:00:00+00:00,0.0
2030-08-31 00:00:00+00:00,0.0
2030-09-30 00:00:00+00:00,0.0
2030-10-31 00:00:00+00:00,0.0049297228
2030-11-30 00:00:00+00:00,0.00084747054
2030-12-31 00:00:00+00:00,0.97300804
2031-01-31 00:00:00+00:00,4.0925
2031-02-28 00:00:00+00:00,6.75686
2031-03-31 00:00:00+00:00,5.1142926
2031-04-30 00:00:00+00:00,1.6221343
2031-05-31 00:00:00+00:00,0.4987936
2031-06-30 00:00:00+00:00,0.08082522
2031-07-31 00:00:00+00:00,0.0025116275
2031-08-31 00:00:00+00:00,0.0
2031-09-30 00:00:00+00:00,0.0
2031-10-31 00:00:00+00:00,0.000532587
2031-11-30 00:00:00+00:00,0.3220279
2031-12-31 00:00:00+00:00,1.688706
2032-01-31 00:00:00+00:00,10.200478
2032-02-29 00:00:00+00:00,8.290724
2032-03-31 00:00:00+00:00,7.4410543
2032-04-30 00:00:00+00:00,4.453648
2032-05-31 00:00:00+00:00,3.127956
2032-06-30 00:00:00+00:00,0.9210262
2032-07-31 00:00:00+00:00,0.2206305
2032-08-31 00:00:00+00:00,0.02640105
2032-09-30 00:00:00+00:00,0.0
2032-10-31 00:00:00+00:00,0.0063270205
2032-11-30 00:00:00+00:00,0.014765331
2032-12-31 00:00:00+00:00,0.10066034
2033-01-31 00:00:00+00:00,0.31719938
2033-02-28 00:00:00+00:00,0.6568149
2033-03-31 00:00:00+00:00,0.3706214
2033-04-30 00:00:00+00:00,0.10859116
2033-05-31 00:00:00+00:00,0.010707661
2033-06-30 00:00:00+00:00,2.3472207e-06
2033-07-31 00:00:00+00:00,0.0
2033-08-31 00:00:00+00:00,0.0
2033-09-30 00:00:00+00:00,0.0
2033-10-31 00:00:00+00:00,0.0
2033-11-30 00:00:00+00:00,0.14352766
2033-12-31 00:00:00+00:00,0.38932034
2034-01-31 00:00:00+00:00,2.5876756
2034-02-28 00:00:00+00:00,3.6312666
2034-03-31 00:00:00+00:00,1.4609928
2034-04-30 00:00:00+00:00,0.5055748
2034-05-31 00:00:00+00:00,0.26045692
2034-06-30 00:00:00+00:00,0.04280703
2034-07-31 00:00:00+00:00,0.0
2034-08-31 00:00:00+00:00,0.0
2034-09-30 00:00:00+00:00,0.0
2034-10-31 00:00:00+00:00,0.0044110534
2034-11-30 00:00:00+00:00,0.0057483716
2034-12-31 00:00:00+00:00,1.1898336
2035-01-31 00:00:00+00:00,2.1861956
2035-02-28 00:00:00+00:00,1.8003529
2035-03-31 00:00:00+00:00,0.8668951
2035-04-30 00:00:00+00:00,0.22634533
2035-05-31 00:00:00+00:00,0.039281387
2035-06-30 00:00:00+00:00,0.00052072294
2035-07-31 00:00:00+00:00,0.0
2035-08-31 00:00:00+00:00,0.0
2035-09-30 00:00:00+00:00,0.0
2035-10-31 00:00:00+00:00,4.771746e-06
2035-11-30 00:00:00+00:00,0.01906733
2035-12-31 00:00:00+00:00,0.7028916
2036-01-31 00:00:00+00:00,1.2585145
2036-02-29 00:00:00+00:00,10.093646
2036-03-31 00:00:00+00:00,7.7505584
2036-04-30 00:00:00+00:00,3.3416245
2036-05-31 00:00:00+00:00,1.5278108
2036-06-30 00:00:00+00:00,0.31230545
2036-07-31 00:00:00+00:00,0.03561731
2036-08-31 00:00:00+00:00,0.0
2036-09-30 00:00:00+00:00,0.0
2036-10-31 00:00:00+00:00,0.00066054513
2036-11-30 00:00:00+00:00,0.042512134
2036-12-31 00:00:00+00:00,0.030158442
2037-01-31 00:00:00+00:00,1.5249214
2037-02-28 00:00:00+00:00,0.74510074
2037-03-31 00:00:00+00:00,1.0209736
2037-04-30 00:00:00+00:00,0.8392458
2037-05-31 00:00:00+00:00,0.37067428
2037-06-30 00:00:00+00:00,0.03850803
2037-07-31 00:00:00+00:00,0.0
2037-08-31 00:00:00+00:00,0.0
2037-09-30 00:00:00+00:00,0.0
2037-10-31 00:00:00+00:00,0.014541115
2037-11-30 00:00:00+00:00,0.014065721
2037-12-31 00:00:00+00:00,0.008962975
2038-01-31 00:00:00+00:00,0.10889401
2038-02-28 00:00:00+00:00,0.49732
2038-03-31 00:00:00+00:00,1.0833975
2038-04-30 00:00:00+00:00,0.12295693
2038-05-31 00:00:00+00:00,0.060120072
2038-06-30 00:00:00+00:00,0.0038137655
2038-07-31 00:00:00+00:00,0.0
2038-08-31 00:00:00+00:00,0.0
2038-09-30 00:00:00+00:00,0.0
2038-10-31 00:00:00+00:00,3.662716e-05
2038-11-30 00:00:00+00:00,0.05913814
2038-12-31 00:00:00+00:00,0.4275218
2039-01-31 00:00:00+00:00,2.6117735
2039-02-28 00:00:00+00:00,1.7298412
2039-03-31 00:00:00+00:00,3.0994582
2039-04-30 00:00:00+00:00,3.443685
2039-05-31 00:00:00+00:00,1.7542732
2039-06-30 00:00:00+00:00,0.50491244
2039-07-31 00:00:00+00:00,0.0722046
2039-08-31 00:00:00+00:00,3.806451e-05
2039-09-30 00:00:00+00:00,0.0
2039-10-31 00:00:00+00:00,0.0
2039-11-30 00:00:00+00:00,0.0
2039-12-31 00:00:00+00:00,0.028095732
2040-01-31 00:00:00+00:00,0.80319643
2040-02-29 00:00:00+00:00,1.0964445
2040-03-31 00:00:00+00:00,0.1335385
2040-04-30 00:00:00+00:00,0.0068040206
2040-05-31 00:00:00+00:00,1.3451341e-06
2040-06-30 00:00:00+00:00,0.0
2040-07-31 00:00:00+00:00,0.0
2040-08-31 00:00:00+00:00,0.0
2040-09-30 00:00:00+00:00,0.0
2040-10-31 00:00:00+00:00,0.00017002274
2040-11-30 00:00:00+00:00,0.07105333
2040-12-31 00:00:00+00:00,0.4520592
2041-01-31 00:00:00+00:00,1.2462529
2041-02-28 00:00:00+00:00,0.4126054
2041-03-31 00:00:00+00:00,0.3662133
2041-04-30 00:00:00+00:00,0.1685242
2041-05-31 00:00:00+00:00,0.03450719
2041-06-30 00:00:00+00:00,0.0005672491
2041-07-31 00:00:00+00:00,0.0
2041-08-31 00:00:00+00:00,0.0
2041-09-30 00:00:00+00:00,0.0
2041-10-31 00:00:00+00:00,6.688281e-05
2041-11-30 00:00:00+00:00,0.037233908
2041-12-31 00:00:00+00:00,0.5241416
2042-01-31 00:00:00+00:00,0.52837867
2042-02-28 00:00:00+00:00,5.245433
2042-03-31 00:00:00+00:00,2.7643962
2042-04-30 00:00:00+00:00,1.287794
2042-05-31 00:00:00+00:00,0.3192875
2042-06-30 00:00:00+00:00,0.040110175
2042-07-31 00:00:00+00:00,0.0
2042-08-31 00:00:00+00:00,0.0
2042-09-30 00:00:00+00:00,0.0
2042-10-31 00:00:00+00:00,5.951161e-06
2042-11-30 00:00:00+00:00,0.012617047
2042-12-31 00:00:00+00:00,0.017687328
2043-01-31 00:00:00+00:00,2.4096303
2043-02-28 00:00:00+00:00,8.312271
2043-03-31 00:00:00+00:00,6.556271
2043-04-30 00:00:00+00:00,2.158179
2043-05-31 00:00:00+00:00,0.46630305
2043-06-30 00:00:00+00:00,0.11571901
2043-07-31 00:00:00+00:00,0.012165058
2043-08-31 00:00:00+00:00,0.0
2043-09-30 00:00:00+00:00,0.0
2043-10-31 00:00:00+00:00,0.0100537315
2043-11-30 00:00:00+00:00,0.41857824
2043-12-31 00:00:00+00:00,1.0755246
2044-01-31 00:00:00+00:00,2.9104552
2044-02-29 00:00:00+00:00,3.2883203
2044-03-31 00:00:00+00:00,2.116509
2044-04-30 00:00:00+00:00,1.0736057
2044-05-31 00:00:00+00:00,0.47921735
2044-06-30 00:00:00+00:00,0.08277138
2044-07-31 00:00:00+00:00,0.002701015
2044-08-31 00:00:00+00:00,0.0
2044-09-30 00:00:00+00:00,0.0
2044-10-31 00:00:00+00:00,2.454257e-05
2044-11-30 00:00:00+00:00,0.0105091985
2044-12-31 00:00:00+00:00,0.0555836
2045-01-31 00:00:00+00:00,0.006867766
2045-02-28 00:00:00+00:00,0.24833623
2045-03-31 00:00:00+00:00,0.06561713
2045-04-30 00:00:00+00:00,0.029047491
2045-05-31 00:00:00+00:00,0.0002165177
2045-06-30 00:00:00+00:00,0.00012473491
2045-07-31 00:00:00+00:00,0.0
2045-08-31 00:00:00+00:00,0.0
2045-09-30 00:00:00+00:00,0.0
2045-10-31 00:00:00+00:00,8.716144e-06
2045-11-30 00:00:00+00:00,0.17665605
2045-12-31 00:00:00+00:00,0.23801824
2046-01-31 00:00:00+00:00,0.35745844
2046-02-28 00:00:00+00:00,0.9251544
2046-03-31 00:00:00+00:00,1.8203664
2046-04-30 00:00:00+00:00,1.0230896
2046-05-31 00:00:00+00:00,0.501293
2046-06-30 00:00:00+00:00,0.058669202
2046-07-31 00:00:00+00:00,4.383242e-05
2046-08-31 00:00:00+00:00,0.0
2046-09-30 00:00:00+00:00,0.0
2046-10-31 00:00:00+00:00,0.0014372915
2046-11-30 00:00:00+00:00,0.037565965
2046-12-31 00:00:00+00:00,0.25996202
2047-01-31 00:00:00+00:00,1.1127344
2047-02-28 00:00:00+00:00,1.0985978
2047-03-31 00:00:00+00:00,0.58416593
2047-04-30 00:00:00+00:00,0.21458003
2047-05-31 00:00:00+00:00,0.05412989
2047-06-30 00:00:00+00:00,0.0024878257
2047-07-31 00:00:00+00:00,0.0
2047-08-31 00:00:00+00:00,0.0
2047-09-30 00:00:00+00:00,0.0
2047-10-31 00:00:00+00:00,1.585663e-05
2047-11-30 00:00:00+00:00,0.00994797
2047-12-31 00:00:00+00:00,1.6398387
2048-01-31 00:00:00+00:00,3.7411427
2048-02-29 00:00:00+00:00,3.2884672
2048-03-31 00:00:00+00:00,1.4963574
2048-04-30 00:00:00+00:00,0.45738372
2048-05-31 00:00:00+00:00,0.08269527
2048-06-30 00:00:00+00:00,0.0037051856
2048-07-31 00:00:00+00:00,0.0
2048-08-31 00:00:00+00:00,0.0
2048-09-30 00:00:00+00:00,0.0
2048-10-31 00:00:00+00:00,0.00018555483
2048-11-30 00:00:00+00:00,0.05142281
2048-12-31 00:00:00+00:00,0.04614966
2049-01-31 00:00:00+00:00,0.41858986
2049-02-28 00:00:00+00:00,1.0081432
2049-03-31 00:00:00+00:00,0.33239752
2049-04-30 00:00:00+00:00,0.13807586
2049-05-31 00:00:00+00:00,0.022814197
2049-06-30 00:00:00+00:00,0.0
2049-07-31 00:00:00+00:00,0.0
2049-08-31 00:00:00+00:00,0.0
2049-09-30 00:00:00+00:00,3.521334e-06
2049-10-31 00:00:00+00:00,0.0005096656
2049-11-30 00:00:00+00:00,0.001315148
2049-12-31 00:00:00+00:00,0.052250322
2050-01-31 00:00:00+00:00,0.06713279
2050-02-28 00:00:00+00:00,2.669712
2050-03-31 00:00:00+00:00,2.6293027
2050-04-30 00:00:00+00:00,0.5224228
2050-05-31 00:00:00+00:00,0.05310885
2050-06-30 00:00:00+00:00,0.00021155571
2050-07-31 00:00:00+00:00,0.0
2050-08-31 00:00:00+00:00,0.0
2050-09-30 00:00:00+00:00,0.0
2050-10-31 00:00:00+00:00,0.03587748
2050-11-30 00:00:00+00:00,0.15079434
2050-12-31 00:00:00+00:00,0.19971858
2051-01-31 00:00:00+00:00,0.91133183
2051-02-28 00:00:00+00:00,3.2216063
2051-03-31 00:00:00+00:00,2.5078413
2051-04-30 00:00:00+00:00,1.5091732
2051-05-31 00:00:00+00:00,0.509014
2051-06-30 00:00:00+00:00,0.16205983
2051-07-31 00:00:00+00:00,0.023895457
2051-08-31 00:00:00+00:00,0.0
2051-09-30 00:00:00+00:00,0.0
2051-10-31 00:00:00+00:00,0.0
2051-11-30 00:00:00+00:00,0.0
2051-12-31 00:00:00+00:00,0.11274392
2052-01-31 00:00:00+00:00,0.62639135
2052-02-29 00:00:00+00:00,1.3587271
2052-03-31 00:00:00+00:00,1.2105396
2052-04-30 00:00:00+00:00,0.25954956
2052-05-31 00:00:00+00:00,0.063792154
2052-06-30 00:00:00+00:00,3.7742233e-05
2052-07-31 00:00:00+00:00,0.0
2052-08-31 00:00:00+00:00,0.0
2052-09-30 00:00:00+00:00,0.0
2052-10-31 00:00:00+00:00,0.00038669712
2052-11-30 00:00:00+00:00,0.004049376
2052-12-31 00:00:00+00:00,0.0022939267
2053-01-31 00:00:00+00:00,0.5547089
2053-02-28 00:00:00+00:00,0.17967303
2053-03-31 00:00:00+00:00,1.288103
2053-04-30 00:00:00+00:00,0.087966114
2053-05-31 00:00:00+00:00,0.015243351
2053-06-30 00:00:00+00:00,0.0
2053-07-31 00:00:00+00:00,0.0
2053-08-31 00:00:00+00:00,0.0
2053-09-30 00:00:00+00:00,0.0
2053-10-31 00:00:00+00:00,0.0010793746
2053-11-30 00:00:00+00:00,6.788529e-05
2053-12-31 00:00:00+00:00,2.6361044e-05
2054-01-31 00:00:00+00:00,0.005301218
2054-02-28 00:00:00+00:00,0.0050002215
2054-03-31 00:00:00+00:00,0.19482674
2054-04-30 00:00:00+00:00,0.03729157
2054-05-31 00:00:00+00:00,3.7173857e-06
2054-06-30 00:00:00+00:00,0.0
2054-07-31 00:00:00+00:00,0.0
2054-08-31 00:00:00+00:00,0.0
2054-09-30 00:00:00+00:00,0.0
2054-10-31 00:00:00+00:00,0.00089780724
2054-11-30 00:00:00+00:00,0.33119082
2054-12-31 00:00:00+00:00,0.49602035
2055-01-31 00:00:00+00:00,1.2172114
2055-02-28 00:00:00+00:00,2.2130582
2055-03-31 00:00:00+00:00,2.6818452
2055-04-30 00:00:00+00:00,1.1436006
2055-05-31 00:00:00+00:00,0.41650635
2055-06-30 00:00:00+00:00,0.06104351
2055-07-31 00:00:00+00:00,0.00046221932
2055-08-31 00:00:00+00:00,0.0
2055-09-30 00:00:00+00:00,0.0
2055-10-31 00:00:00+00:00,0.0
2055-11-30 00:00:00+00:00,0.042515654
2055-12-31 00:00:00+00:00,0.23633792
2056-01-31 00:00:00+00:00,0.27489972
2056-02-29 00:00:00+00:00,0.3481199
2056-03-31 00:00:00+00:00,1.1693244
2056-04-30 00:00:00+00:00,0.539415
2056-05-31 00:00:00+00:00,0.107888885
2056-06-30 00:00:00+00:00,0.0061185434
2056-07-31 00:00:00+00:00,0.0
2056-08-31 00:00:00+00:00,0.0
2056-09-30 00:00:00+00:00,0.0
2056-10-31 00:00:00+00:00,0.010453454
2056-11-30 00:00:00+00:00,0.004149805
2056-12-31 00:00:00+00:00,0.019244755
2057-01-31 00:00:00+00:00,0.26805383
2057-02-28 00:00:00+00:00,3.4606478
