time,swe_month_CanESM2_rcp85
2016-03-31 00:00:00+00:00,11.930925
2016-04-30 00:00:00+00:00,5.2024493
2016-05-31 00:00:00+00:00,1.41834
2016-06-30 00:00:00+00:00,0.3525271
2016-07-31 00:00:00+00:00,0.066577256
2016-08-31 00:00:00+00:00,5.9533395e-06
2016-09-30 00:00:00+00:00,0.0
2016-10-31 00:00:00+00:00,1.1211285e-05
2016-11-30 00:00:00+00:00,0.7778852
2016-12-31 00:00:00+00:00,1.1370851
2017-01-31 00:00:00+00:00,1.7392676
2017-02-28 00:00:00+00:00,1.3622001
2017-03-31 00:00:00+00:00,1.905754
2017-04-30 00:00:00+00:00,1.6833826
2017-05-31 00:00:00+00:00,0.48030037
2017-06-30 00:00:00+00:00,0.08646213
2017-07-31 00:00:00+00:00,0.0034008638
2017-08-31 00:00:00+00:00,0.0
2017-09-30 00:00:00+00:00,0.0
2017-10-31 00:00:00+00:00,0.0
2017-11-30 00:00:00+00:00,0.00952908
2017-12-31 00:00:00+00:00,0.3966509
2018-01-31 00:00:00+00:00,0.9303952
2018-02-28 00:00:00+00:00,1.1263887
2018-03-31 00:00:00+00:00,0.6387048
2018-04-30 00:00:00+00:00,0.3187977
2018-05-31 00:00:00+00:00,0.05734189
2018-06-30 00:00:00+00:00,0.010226669
2018-07-31 00:00:00+00:00,0.0
2018-08-31 00:00:00+00:00,0.0
2018-09-30 00:00:00+00:00,0.0
2018-10-31 00:00:00+00:00,0.0
2018-11-30 00:00:00+00:00,0.0
2018-12-31 00:00:00+00:00,0.00015339736
2019-01-31 00:00:00+00:00,0.14032654
2019-02-28 00:00:00+00:00,0.33032018
2019-03-31 00:00:00+00:00,0.04750384
2019-04-30 00:00:00+00:00,0.0044352016
2019-05-31 00:00:00+00:00,0.0
2019-06-30 00:00:00+00:00,0.0
2019-07-31 00:00:00+00:00,0.0
2019-08-31 00:00:00+00:00,0.0
2019-09-30 00:00:00+00:00,0.0
2019-10-31 00:00:00+00:00,0.0
2019-11-30 00:00:00+00:00,0.026872424
2019-12-31 00:00:00+00:00,0.16774021
2020-01-31 00:00:00+00:00,0.98874027
2020-02-29 00:00:00+00:00,1.4225352
2020-03-31 00:00:00+00:00,1.6744235
2020-04-30 00:00:00+00:00,0.24715868
2020-05-31 00:00:00+00:00,0.034557585
2020-06-30 00:00:00+00:00,0.00039628352
2020-07-31 00:00:00+00:00,0.0
2020-08-31 00:00:00+00:00,0.0
2020-09-30 00:00:00+00:00,0.0
2020-10-31 00:00:00+00:00,0.0
2020-11-30 00:00:00+00:00,0.066971146
2020-12-31 00:00:00+00:00,0.29856703
2021-01-31 00:00:00+00:00,0.83082116
2021-02-28 00:00:00+00:00,1.4701232
2021-03-31 00:00:00+00:00,1.1427759
2021-04-30 00:00:00+00:00,0.26121545
2021-05-31 00:00:00+00:00,0.061319202
2021-06-30 00:00:00+00:00,0.009691359
2021-07-31 00:00:00+00:00,0.0
2021-08-31 00:00:00+00:00,0.0
2021-09-30 00:00:00+00:00,0.0
2021-10-31 00:00:00+00:00,6.825604e-05
2021-11-30 00:00:00+00:00,0.021891737
2021-12-31 00:00:00+00:00,0.12500496
2022-01-31 00:00:00+00:00,0.38406008
2022-02-28 00:00:00+00:00,0.17150298
2022-03-31 00:00:00+00:00,0.3752327
2022-04-30 00:00:00+00:00,0.3234534
2022-05-31 00:00:00+00:00,0.106042564
2022-06-30 00:00:00+00:00,0.005515323
2022-07-31 00:00:00+00:00,0.0
2022-08-31 00:00:00+00:00,0.0
2022-09-30 00:00:00+00:00,0.0
2022-10-31 00:00:00+00:00,0.0
2022-11-30 00:00:00+00:00,0.00030237582
2022-12-31 00:00:00+00:00,0.20407976
2023-01-31 00:00:00+00:00,0.41744527
2023-02-28 00:00:00+00:00,0.42124993
2023-03-31 00:00:00+00:00,0.3946802
2023-04-30 00:00:00+00:00,0.19251756
2023-05-31 00:00:00+00:00,0.029886924
2023-06-30 00:00:00+00:00,3.865032e-06
2023-07-31 00:00:00+00:00,0.0
2023-08-31 00:00:00+00:00,0.0
2023-09-30 00:00:00+00:00,0.0
2023-10-31 00:00:00+00:00,0.0004557248
2023-11-30 00:00:00+00:00,0.08349354
2023-12-31 00:00:00+00:00,0.103476256
2024-01-31 00:00:00+00:00,0.080989294
2024-02-29 00:00:00+00:00,0.26491317
2024-03-31 00:00:00+00:00,0.05760866
2024-04-30 00:00:00+00:00,0.0030406716
2024-05-31 00:00:00+00:00,0.0
2024-06-30 00:00:00+00:00,0.0
2024-07-31 00:00:00+00:00,0.0
2024-08-31 00:00:00+00:00,0.0
2024-09-30 00:00:00+00:00,0.0
2024-10-31 00:00:00+00:00,0.0003870648
2024-11-30 00:00:00+00:00,0.008919659
2024-12-31 00:00:00+00:00,0.19507284
2025-01-31 00:00:00+00:00,6.8424354
2025-02-28 00:00:00+00:00,6.06427
2025-03-31 00:00:00+00:00,5.5093737
2025-04-30 00:00:00+00:00,3.9891942
2025-05-31 00:00:00+00:00,1.2572478
2025-06-30 00:00:00+00:00,0.15113099
2025-07-31 00:00:00+00:00,0.006522016
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,0.0
2025-10-31 00:00:00+00:00,0.0
2025-11-30 00:00:00+00:00,0.0027904143
2025-12-31 00:00:00+00:00,0.020224558
2026-01-31 00:00:00+00:00,1.3069096
2026-02-28 00:00:00+00:00,1.4834826
2026-03-31 00:00:00+00:00,0.44196668
2026-04-30 00:00:00+00:00,0.09574031
2026-05-31 00:00:00+00:00,0.022233447
2026-06-30 00:00:00+00:00,0.0
2026-07-31 00:00:00+00:00,0.0
2026-08-31 00:00:00+00:00,0.0
2026-09-30 00:00:00+00:00,0.0
2026-10-31 00:00:00+00:00,0.013401051
2026-11-30 00:00:00+00:00,0.98531705
2026-12-31 00:00:00+00:00,0.849489
2027-01-31 00:00:00+00:00,0.91236264
2027-02-28 00:00:00+00:00,3.2835655
2027-03-31 00:00:00+00:00,6.180592
2027-04-30 00:00:00+00:00,6.1487594
2027-05-31 00:00:00+00:00,3.9422965
2027-06-30 00:00:00+00:00,1.5888724
2027-07-31 00:00:00+00:00,0.39655367
2027-08-31 00:00:00+00:00,0.07224137
2027-09-30 00:00:00+00:00,7.0507536e-05
2027-10-31 00:00:00+00:00,0.000418776
2027-11-30 00:00:00+00:00,0.11756183
2027-12-31 00:00:00+00:00,0.95876676
2028-01-31 00:00:00+00:00,1.4398346
2028-02-29 00:00:00+00:00,0.66751516
2028-03-31 00:00:00+00:00,0.2809801
2028-04-30 00:00:00+00:00,0.058091283
2028-05-31 00:00:00+00:00,0.0029383055
2028-06-30 00:00:00+00:00,0.0
2028-07-31 00:00:00+00:00,0.0
2028-08-31 00:00:00+00:00,0.0
2028-09-30 00:00:00+00:00,0.0
2028-10-31 00:00:00+00:00,0.0017268445
2028-11-30 00:00:00+00:00,2.5091017e-06
2028-12-31 00:00:00+00:00,0.21796273
2029-01-31 00:00:00+00:00,0.17488058
2029-02-28 00:00:00+00:00,0.01143407
2029-03-31 00:00:00+00:00,0.08457963
2029-04-30 00:00:00+00:00,9.760452e-06
2029-05-31 00:00:00+00:00,0.00021870012
2029-06-30 00:00:00+00:00,0.0
2029-07-31 00:00:00+00:00,0.0
2029-08-31 00:00:00+00:00,0.0
2029-09-30 00:00:00+00:00,0.0
2029-10-31 00:00:00+00:00,0.00026605057
2029-11-30 00:00:00+00:00,0.00017276032
2029-12-31 00:00:00+00:00,0.056531627
2030-01-31 00:00:00+00:00,2.545825
2030-02-28 00:00:00+00:00,3.9266267
2030-03-31 00:00:00+00:00,2.7441998
2030-04-30 00:00:00+00:00,0.5929784
2030-05-31 00:00:00+00:00,0.17212111
2030-06-30 00:00:00+00:00,0.025699198
2030-07-31 00:00:00+00:00,0.0
2030-08-31 00:00:00+00:00,0.0
2030-09-30 00:00:00+00:00,0.0
2030-10-31 00:00:00+00:00,0.0037756353
2030-11-30 00:00:00+00:00,0.0038782437
2030-12-31 00:00:00+00:00,0.07200624
2031-01-31 00:00:00+00:00,0.12276674
2031-02-28 00:00:00+00:00,0.42087314
2031-03-31 00:00:00+00:00,0.55367136
2031-04-30 00:00:00+00:00,0.3789585
2031-05-31 00:00:00+00:00,0.369235
2031-06-30 00:00:00+00:00,0.044189315
2031-07-31 00:00:00+00:00,0.0
2031-08-31 00:00:00+00:00,0.0
2031-09-30 00:00:00+00:00,0.0
2031-10-31 00:00:00+00:00,0.0
2031-11-30 00:00:00+00:00,0.44648257
2031-12-31 00:00:00+00:00,0.57931066
2032-01-31 00:00:00+00:00,2.1323986
2032-02-29 00:00:00+00:00,6.187692
2032-03-31 00:00:00+00:00,6.370232
2032-04-30 00:00:00+00:00,2.8025026
2032-05-31 00:00:00+00:00,1.1517704
2032-06-30 00:00:00+00:00,0.4680712
2032-07-31 00:00:00+00:00,0.14138174
2032-08-31 00:00:00+00:00,0.009916875
2032-09-30 00:00:00+00:00,0.0
2032-10-31 00:00:00+00:00,0.00043076594
2032-11-30 00:00:00+00:00,0.026621455
2032-12-31 00:00:00+00:00,0.0031257987
2033-01-31 00:00:00+00:00,0.93279546
2033-02-28 00:00:00+00:00,2.8503692
2033-03-31 00:00:00+00:00,1.4822907
2033-04-30 00:00:00+00:00,0.7876021
2033-05-31 00:00:00+00:00,0.2920487
2033-06-30 00:00:00+00:00,0.044275198
2033-07-31 00:00:00+00:00,0.0
2033-08-31 00:00:00+00:00,0.0
2033-09-30 00:00:00+00:00,0.0
2033-10-31 00:00:00+00:00,0.0
2033-11-30 00:00:00+00:00,2.3872852e-07
2033-12-31 00:00:00+00:00,0.011208087
2034-01-31 00:00:00+00:00,3.5375528e-05
2034-02-28 00:00:00+00:00,0.30488786
2034-03-31 00:00:00+00:00,0.01741301
2034-04-30 00:00:00+00:00,0.1983519
2034-05-31 00:00:00+00:00,0.00014719038
2034-06-30 00:00:00+00:00,0.0
2034-07-31 00:00:00+00:00,0.0
2034-08-31 00:00:00+00:00,0.0
2034-09-30 00:00:00+00:00,0.0
2034-10-31 00:00:00+00:00,0.0
2034-11-30 00:00:00+00:00,0.001053178
2034-12-31 00:00:00+00:00,0.06257772
2035-01-31 00:00:00+00:00,1.3969519
2035-02-28 00:00:00+00:00,4.0086594
2035-03-31 00:00:00+00:00,5.9892054
2035-04-30 00:00:00+00:00,2.6472285
2035-05-31 00:00:00+00:00,0.46016398
2035-06-30 00:00:00+00:00,0.047835242
2035-07-31 00:00:00+00:00,0.0
2035-08-31 00:00:00+00:00,0.0
2035-09-30 00:00:00+00:00,0.0
2035-10-31 00:00:00+00:00,0.00035393535
2035-11-30 00:00:00+00:00,0.034192942
2035-12-31 00:00:00+00:00,0.0024586534
2036-01-31 00:00:00+00:00,0.000101268015
2036-02-29 00:00:00+00:00,0.1759188
2036-03-31 00:00:00+00:00,0.38416597
2036-04-30 00:00:00+00:00,0.0071100737
2036-05-31 00:00:00+00:00,0.0
2036-06-30 00:00:00+00:00,0.0
2036-07-31 00:00:00+00:00,0.0
2036-08-31 00:00:00+00:00,0.0
2036-09-30 00:00:00+00:00,0.0
2036-10-31 00:00:00+00:00,0.00034638442
2036-11-30 00:00:00+00:00,1.4872547e-06
2036-12-31 00:00:00+00:00,0.00056234235
2037-01-31 00:00:00+00:00,0.0029227904
2037-02-28 00:00:00+00:00,0.87115407
2037-03-31 00:00:00+00:00,0.8899414
2037-04-30 00:00:00+00:00,0.4280359
2037-05-31 00:00:00+00:00,0.1212285
2037-06-30 00:00:00+00:00,0.002495955
2037-07-31 00:00:00+00:00,0.0
2037-08-31 00:00:00+00:00,0.0
2037-09-30 00:00:00+00:00,0.0
2037-10-31 00:00:00+00:00,0.02008771
2037-11-30 00:00:00+00:00,0.07625315
2037-12-31 00:00:00+00:00,0.022644868
2038-01-31 00:00:00+00:00,0.5835639
2038-02-28 00:00:00+00:00,1.6223433
2038-03-31 00:00:00+00:00,1.8008631
2038-04-30 00:00:00+00:00,0.38229424
2038-05-31 00:00:00+00:00,0.086343065
2038-06-30 00:00:00+00:00,0.012138461
2038-07-31 00:00:00+00:00,0.0
2038-08-31 00:00:00+00:00,0.0
2038-09-30 00:00:00+00:00,0.0
2038-10-31 00:00:00+00:00,0.0
2038-11-30 00:00:00+00:00,0.19122435
2038-12-31 00:00:00+00:00,0.052351862
2039-01-31 00:00:00+00:00,1.423903
2039-02-28 00:00:00+00:00,0.94452167
2039-03-31 00:00:00+00:00,0.38845778
2039-04-30 00:00:00+00:00,0.18796039
2039-05-31 00:00:00+00:00,0.03350735
2039-06-30 00:00:00+00:00,0.0009250845
2039-07-31 00:00:00+00:00,0.0
2039-08-31 00:00:00+00:00,0.0
2039-09-30 00:00:00+00:00,0.0
2039-10-31 00:00:00+00:00,0.0
2039-11-30 00:00:00+00:00,0.0008286483
2039-12-31 00:00:00+00:00,0.0
2040-01-31 00:00:00+00:00,0.36475515
2040-02-29 00:00:00+00:00,0.30768573
2040-03-31 00:00:00+00:00,0.70678484
2040-04-30 00:00:00+00:00,0.17095706
2040-05-31 00:00:00+00:00,0.01998108
2040-06-30 00:00:00+00:00,0.0
2040-07-31 00:00:00+00:00,0.0
2040-08-31 00:00:00+00:00,0.0
2040-09-30 00:00:00+00:00,0.0
2040-10-31 00:00:00+00:00,0.0
2040-11-30 00:00:00+00:00,0.008613748
2040-12-31 00:00:00+00:00,0.42084005
2041-01-31 00:00:00+00:00,0.39574128
2041-02-28 00:00:00+00:00,1.5534574
2041-03-31 00:00:00+00:00,1.7116629
2041-04-30 00:00:00+00:00,0.3557857
2041-05-31 00:00:00+00:00,0.10416323
2041-06-30 00:00:00+00:00,0.009906246
2041-07-31 00:00:00+00:00,0.0
2041-08-31 00:00:00+00:00,0.0
2041-09-30 00:00:00+00:00,0.0
2041-10-31 00:00:00+00:00,0.0
2041-11-30 00:00:00+00:00,0.00041105776
2041-12-31 00:00:00+00:00,0.008109521
2042-01-31 00:00:00+00:00,0.6733654
2042-02-28 00:00:00+00:00,2.5381622
2042-03-31 00:00:00+00:00,1.9113826
2042-04-30 00:00:00+00:00,0.38227242
2042-05-31 00:00:00+00:00,0.10952752
2042-06-30 00:00:00+00:00,0.027978266
2042-07-31 00:00:00+00:00,0.0
2042-08-31 00:00:00+00:00,0.0
2042-09-30 00:00:00+00:00,0.0
2042-10-31 00:00:00+00:00,1.731398e-05
2042-11-30 00:00:00+00:00,0.00080448797
2042-12-31 00:00:00+00:00,0.010125049
2043-01-31 00:00:00+00:00,0.00073631265
2043-02-28 00:00:00+00:00,0.02872666
2043-03-31 00:00:00+00:00,0.066292115
2043-04-30 00:00:00+00:00,0.0
2043-05-31 00:00:00+00:00,0.0
2043-06-30 00:00:00+00:00,0.0
2043-07-31 00:00:00+00:00,0.0
2043-08-31 00:00:00+00:00,0.0
2043-09-30 00:00:00+00:00,0.0
2043-10-31 00:00:00+00:00,0.0
2043-11-30 00:00:00+00:00,0.00067812623
2043-12-31 00:00:00+00:00,0.0043093213
2044-01-31 00:00:00+00:00,0.00028026817
2044-02-29 00:00:00+00:00,0.12829764
2044-03-31 00:00:00+00:00,0.05029176
2044-04-30 00:00:00+00:00,0.008883518
2044-05-31 00:00:00+00:00,3.0646797e-07
2044-06-30 00:00:00+00:00,0.0
2044-07-31 00:00:00+00:00,0.0
2044-08-31 00:00:00+00:00,0.0
2044-09-30 00:00:00+00:00,0.0
2044-10-31 00:00:00+00:00,9.7916905e-05
2044-11-30 00:00:00+00:00,6.918276e-05
2044-12-31 00:00:00+00:00,1.8782928
2045-01-31 00:00:00+00:00,8.981026
2045-02-28 00:00:00+00:00,12.554508
2045-03-31 00:00:00+00:00,7.059867
2045-04-30 00:00:00+00:00,3.2288587
2045-05-31 00:00:00+00:00,1.4109125
2045-06-30 00:00:00+00:00,0.44385165
2045-07-31 00:00:00+00:00,0.063760124
2045-08-31 00:00:00+00:00,0.0
2045-09-30 00:00:00+00:00,0.0
2045-10-31 00:00:00+00:00,0.00018689282
2045-11-30 00:00:00+00:00,0.07506644
2045-12-31 00:00:00+00:00,0.0069585503
2046-01-31 00:00:00+00:00,0.11418762
2046-02-28 00:00:00+00:00,0.2293476
2046-03-31 00:00:00+00:00,0.050779168
2046-04-30 00:00:00+00:00,0.030749155
2046-05-31 00:00:00+00:00,0.0015221066
2046-06-30 00:00:00+00:00,0.0
2046-07-31 00:00:00+00:00,0.0
2046-08-31 00:00:00+00:00,0.0
2046-09-30 00:00:00+00:00,0.0
2046-10-31 00:00:00+00:00,1.0678414e-06
2046-11-30 00:00:00+00:00,0.0
2046-12-31 00:00:00+00:00,0.9843286
2047-01-31 00:00:00+00:00,0.5082167
2047-02-28 00:00:00+00:00,0.518259
2047-03-31 00:00:00+00:00,0.5765912
2047-04-30 00:00:00+00:00,0.077125855
2047-05-31 00:00:00+00:00,0.01557437
2047-06-30 00:00:00+00:00,0.00091923017
2047-07-31 00:00:00+00:00,0.0
2047-08-31 00:00:00+00:00,0.0
2047-09-30 00:00:00+00:00,0.0
2047-10-31 00:00:00+00:00,0.0
2047-11-30 00:00:00+00:00,0.0
2047-12-31 00:00:00+00:00,0.31551698
2048-01-31 00:00:00+00:00,2.2466435
2048-02-29 00:00:00+00:00,3.3604608
2048-03-31 00:00:00+00:00,6.3680024
2048-04-30 00:00:00+00:00,2.5634608
2048-05-31 00:00:00+00:00,1.339116
2048-06-30 00:00:00+00:00,0.45707974
2048-07-31 00:00:00+00:00,0.07781541
2048-08-31 00:00:00+00:00,0.0
2048-09-30 00:00:00+00:00,0.0
2048-10-31 00:00:00+00:00,0.0
2048-11-30 00:00:00+00:00,0.020456716
2048-12-31 00:00:00+00:00,0.013588709
2049-01-31 00:00:00+00:00,0.005439734
2049-02-28 00:00:00+00:00,0.123638734
2049-03-31 00:00:00+00:00,0.111242324
2049-04-30 00:00:00+00:00,0.24290465
2049-05-31 00:00:00+00:00,0.025259152
2049-06-30 00:00:00+00:00,2.8707947e-07
2049-07-31 00:00:00+00:00,0.0
2049-08-31 00:00:00+00:00,0.0
2049-09-30 00:00:00+00:00,0.0
2049-10-31 00:00:00+00:00,8.758989e-05
2049-11-30 00:00:00+00:00,0.00053408643
2049-12-31 00:00:00+00:00,0.030980097
2050-01-31 00:00:00+00:00,0.21825497
2050-02-28 00:00:00+00:00,1.6949941
2050-03-31 00:00:00+00:00,1.5324756
2050-04-30 00:00:00+00:00,0.4549529
2050-05-31 00:00:00+00:00,0.13187341
2050-06-30 00:00:00+00:00,0.016769443
2050-07-31 00:00:00+00:00,0.0
2050-08-31 00:00:00+00:00,0.0
2050-09-30 00:00:00+00:00,0.0
2050-10-31 00:00:00+00:00,0.0006049784
2050-11-30 00:00:00+00:00,0.008391889
2050-12-31 00:00:00+00:00,0.016240159
2051-01-31 00:00:00+00:00,0.002244845
2051-02-28 00:00:00+00:00,0.23630764
2051-03-31 00:00:00+00:00,0.11972494
2051-04-30 00:00:00+00:00,0.0036279953
2051-05-31 00:00:00+00:00,0.00040950527
2051-06-30 00:00:00+00:00,0.0
2051-07-31 00:00:00+00:00,0.0
2051-08-31 00:00:00+00:00,0.0
2051-09-30 00:00:00+00:00,0.0
2051-10-31 00:00:00+00:00,0.0
2051-11-30 00:00:00+00:00,2.2959705e-06
2051-12-31 00:00:00+00:00,0.08541018
2052-01-31 00:00:00+00:00,0.5900446
2052-02-29 00:00:00+00:00,1.0971577
2052-03-31 00:00:00+00:00,0.69964826
2052-04-30 00:00:00+00:00,0.1264216
2052-05-31 00:00:00+00:00,0.018382467
2052-06-30 00:00:00+00:00,0.0
2052-07-31 00:00:00+00:00,0.0
2052-08-31 00:00:00+00:00,0.0
2052-09-30 00:00:00+00:00,0.0
2052-10-31 00:00:00+00:00,0.0
2052-11-30 00:00:00+00:00,0.0024921263
2052-12-31 00:00:00+00:00,0.028213892
2053-01-31 00:00:00+00:00,0.12130888
2053-02-28 00:00:00+00:00,0.12656482
2053-03-31 00:00:00+00:00,0.23205532
2053-04-30 00:00:00+00:00,0.024499213
2053-05-31 00:00:00+00:00,6.8584464e-05
2053-06-30 00:00:00+00:00,0.0
2053-07-31 00:00:00+00:00,0.0
2053-08-31 00:00:00+00:00,0.0
2053-09-30 00:00:00+00:00,0.0
2053-10-31 00:00:00+00:00,0.00010273122
2053-11-30 00:00:00+00:00,4.1442272e-05
2053-12-31 00:00:00+00:00,0.54647
2054-01-31 00:00:00+00:00,4.617814
2054-02-28 00:00:00+00:00,0.9477674
2054-03-31 00:00:00+00:00,0.20429538
2054-04-30 00:00:00+00:00,0.010818365
2054-05-31 00:00:00+00:00,4.8110396e-05
2054-06-30 00:00:00+00:00,0.0
2054-07-31 00:00:00+00:00,0.0
2054-08-31 00:00:00+00:00,0.0
2054-09-30 00:00:00+00:00,0.0
2054-10-31 00:00:00+00:00,0.0
2054-11-30 00:00:00+00:00,0.012117793
2054-12-31 00:00:00+00:00,0.0053668427
2055-01-31 00:00:00+00:00,0.23623852
2055-02-28 00:00:00+00:00,1.0915424
2055-03-31 00:00:00+00:00,0.65871406
2055-04-30 00:00:00+00:00,0.22740543
2055-05-31 00:00:00+00:00,0.07224435
2055-06-30 00:00:00+00:00,0.008620582
2055-07-31 00:00:00+00:00,0.0
2055-08-31 00:00:00+00:00,0.0
2055-09-30 00:00:00+00:00,0.0
2055-10-31 00:00:00+00:00,7.352738e-05
2055-11-30 00:00:00+00:00,0.010507603
2055-12-31 00:00:00+00:00,0.343365
2056-01-31 00:00:00+00:00,0.32936803
2056-02-29 00:00:00+00:00,1.2321779
2056-03-31 00:00:00+00:00,0.114176214
2056-04-30 00:00:00+00:00,0.043259583
2056-05-31 00:00:00+00:00,0.0032529668
2056-06-30 00:00:00+00:00,0.0
2056-07-31 00:00:00+00:00,0.0
2056-08-31 00:00:00+00:00,0.0
2056-09-30 00:00:00+00:00,0.0
2056-10-31 00:00:00+00:00,8.94909e-06
2056-11-30 00:00:00+00:00,0.69745725
2056-12-31 00:00:00+00:00,2.405499
2057-01-31 00:00:00+00:00,1.840666
2057-02-28 00:00:00+00:00,1.1584467
2057-03-31 00:00:00+00:00,0.39517838
2057-04-30 00:00:00+00:00,0.10780748
2057-05-31 00:00:00+00:00,0.022170305
2057-06-30 00:00:00+00:00,0.00019499
