time,swe_month_MIROC5_rcp85
2016-02-29 00:00:00+00:00,0.035320275
2016-03-31 00:00:00+00:00,1.6598485
2016-04-30 00:00:00+00:00,0.049280643
2016-05-31 00:00:00+00:00,0.0071670157
2016-06-30 00:00:00+00:00,2.0628349e-07
2016-07-31 00:00:00+00:00,0.0
2016-08-31 00:00:00+00:00,0.0
2016-09-30 00:00:00+00:00,0.0
2016-10-31 00:00:00+00:00,0.0011011016
2016-11-30 00:00:00+00:00,0.07909601
2016-12-31 00:00:00+00:00,0.03407023
2017-01-31 00:00:00+00:00,0.058643788
2017-02-28 00:00:00+00:00,0.0420403
2017-03-31 00:00:00+00:00,0.36622307
2017-04-30 00:00:00+00:00,0.5832244
2017-05-31 00:00:00+00:00,0.1904373
2017-06-30 00:00:00+00:00,0.0113124065
2017-07-31 00:00:00+00:00,0.0
2017-08-31 00:00:00+00:00,0.0
2017-09-30 00:00:00+00:00,0.0
2017-10-31 00:00:00+00:00,0.05027459
2017-11-30 00:00:00+00:00,0.061836313
2017-12-31 00:00:00+00:00,0.06660209
2018-01-31 00:00:00+00:00,0.05418862
2018-02-28 00:00:00+00:00,0.37041065
2018-03-31 00:00:00+00:00,0.9283625
2018-04-30 00:00:00+00:00,0.39441547
2018-05-31 00:00:00+00:00,0.05915979
2018-06-30 00:00:00+00:00,0.0011339299
2018-07-31 00:00:00+00:00,0.0
2018-08-31 00:00:00+00:00,0.0
2018-09-30 00:00:00+00:00,0.0
2018-10-31 00:00:00+00:00,0.0
2018-11-30 00:00:00+00:00,1.13081434e-07
2018-12-31 00:00:00+00:00,0.008534853
2019-01-31 00:00:00+00:00,0.74263966
2019-02-28 00:00:00+00:00,1.6895322
2019-03-31 00:00:00+00:00,2.7286134
2019-04-30 00:00:00+00:00,1.2590275
2019-05-31 00:00:00+00:00,0.5166122
2019-06-30 00:00:00+00:00,0.17458916
2019-07-31 00:00:00+00:00,0.017181557
2019-08-31 00:00:00+00:00,0.0
2019-09-30 00:00:00+00:00,0.0
2019-10-31 00:00:00+00:00,0.009059279
2019-11-30 00:00:00+00:00,0.009417012
2019-12-31 00:00:00+00:00,0.004421728
2020-01-31 00:00:00+00:00,0.04835618
2020-02-29 00:00:00+00:00,0.0075734016
2020-03-31 00:00:00+00:00,0.4162284
2020-04-30 00:00:00+00:00,0.05746307
2020-05-31 00:00:00+00:00,0.003400442
2020-06-30 00:00:00+00:00,0.0
2020-07-31 00:00:00+00:00,0.0
2020-08-31 00:00:00+00:00,0.0
2020-09-30 00:00:00+00:00,0.0
2020-10-31 00:00:00+00:00,0.0
2020-11-30 00:00:00+00:00,0.0022049658
2020-12-31 00:00:00+00:00,1.089047
2021-01-31 00:00:00+00:00,0.4486602
2021-02-28 00:00:00+00:00,1.0480949
2021-03-31 00:00:00+00:00,1.1268908
2021-04-30 00:00:00+00:00,0.8647931
2021-05-31 00:00:00+00:00,0.37504756
2021-06-30 00:00:00+00:00,0.028417623
2021-07-31 00:00:00+00:00,0.0
2021-08-31 00:00:00+00:00,0.0
2021-09-30 00:00:00+00:00,0.0
2021-10-31 00:00:00+00:00,1.8701093e-06
2021-11-30 00:00:00+00:00,0.059949264
2021-12-31 00:00:00+00:00,0.035323434
2022-01-31 00:00:00+00:00,0.6589979
2022-02-28 00:00:00+00:00,0.5246328
2022-03-31 00:00:00+00:00,0.17491706
2022-04-30 00:00:00+00:00,0.047474068
2022-05-31 00:00:00+00:00,0.0151539175
2022-06-30 00:00:00+00:00,0.0
2022-07-31 00:00:00+00:00,0.0
2022-08-31 00:00:00+00:00,0.0
2022-09-30 00:00:00+00:00,0.0
2022-10-31 00:00:00+00:00,0.0
2022-11-30 00:00:00+00:00,0.023097584
2022-12-31 00:00:00+00:00,1.1829816
2023-01-31 00:00:00+00:00,2.091598
2023-02-28 00:00:00+00:00,4.5360937
2023-03-31 00:00:00+00:00,3.547967
2023-04-30 00:00:00+00:00,1.4815576
2023-05-31 00:00:00+00:00,0.36713538
2023-06-30 00:00:00+00:00,0.09088197
2023-07-31 00:00:00+00:00,0.0033047805
2023-08-31 00:00:00+00:00,0.0
2023-09-30 00:00:00+00:00,0.0
2023-10-31 00:00:00+00:00,0.0
2023-11-30 00:00:00+00:00,0.19946785
2023-12-31 00:00:00+00:00,1.2707872
2024-01-31 00:00:00+00:00,4.7659235
2024-02-29 00:00:00+00:00,5.9862785
2024-03-31 00:00:00+00:00,5.459795
2024-04-30 00:00:00+00:00,3.051757
2024-05-31 00:00:00+00:00,1.4544296
2024-06-30 00:00:00+00:00,0.5000366
2024-07-31 00:00:00+00:00,0.10307593
2024-08-31 00:00:00+00:00,0.0022661632
2024-09-30 00:00:00+00:00,0.0
2024-10-31 00:00:00+00:00,0.003886579
2024-11-30 00:00:00+00:00,9.38213e-05
2024-12-31 00:00:00+00:00,0.021866601
2025-01-31 00:00:00+00:00,0.0017475362
2025-02-28 00:00:00+00:00,2.840444
2025-03-31 00:00:00+00:00,2.051178
2025-04-30 00:00:00+00:00,0.7092252
2025-05-31 00:00:00+00:00,0.082300834
2025-06-30 00:00:00+00:00,0.0022640629
2025-07-31 00:00:00+00:00,0.0
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,0.0
2025-10-31 00:00:00+00:00,0.007694999
2025-11-30 00:00:00+00:00,0.0025725772
2025-12-31 00:00:00+00:00,0.020451158
2026-01-31 00:00:00+00:00,0.017876064
2026-02-28 00:00:00+00:00,0.014539019
2026-03-31 00:00:00+00:00,0.28329688
2026-04-30 00:00:00+00:00,1.2571857
2026-05-31 00:00:00+00:00,0.0056956634
2026-06-30 00:00:00+00:00,0.0
2026-07-31 00:00:00+00:00,0.0
2026-08-31 00:00:00+00:00,0.0
2026-09-30 00:00:00+00:00,0.0
2026-10-31 00:00:00+00:00,0.0
2026-11-30 00:00:00+00:00,0.121787466
2026-12-31 00:00:00+00:00,0.81074643
2027-01-31 00:00:00+00:00,1.1246814
2027-02-28 00:00:00+00:00,0.9015211
2027-03-31 00:00:00+00:00,1.5117656
2027-04-30 00:00:00+00:00,0.5191888
2027-05-31 00:00:00+00:00,0.22176988
2027-06-30 00:00:00+00:00,0.037484314
2027-07-31 00:00:00+00:00,0.0
2027-08-31 00:00:00+00:00,0.0
2027-09-30 00:00:00+00:00,0.0
2027-10-31 00:00:00+00:00,4.963682e-05
2027-11-30 00:00:00+00:00,0.0
2027-12-31 00:00:00+00:00,0.9367299
2028-01-31 00:00:00+00:00,0.7404061
2028-02-29 00:00:00+00:00,0.52377754
2028-03-31 00:00:00+00:00,0.34302783
2028-04-30 00:00:00+00:00,0.1457155
2028-05-31 00:00:00+00:00,0.040792376
2028-06-30 00:00:00+00:00,0.007786353
2028-07-31 00:00:00+00:00,0.0
2028-08-31 00:00:00+00:00,0.0
2028-09-30 00:00:00+00:00,0.0
2028-10-31 00:00:00+00:00,0.0
2028-11-30 00:00:00+00:00,0.009142126
2028-12-31 00:00:00+00:00,0.024595195
2029-01-31 00:00:00+00:00,3.0548155
2029-02-28 00:00:00+00:00,8.958721
2029-03-31 00:00:00+00:00,9.67998
2029-04-30 00:00:00+00:00,3.9371974
2029-05-31 00:00:00+00:00,1.6753259
2029-06-30 00:00:00+00:00,0.4453574
2029-07-31 00:00:00+00:00,0.08939814
2029-08-31 00:00:00+00:00,0.0014001073
2029-09-30 00:00:00+00:00,0.0
2029-10-31 00:00:00+00:00,0.0
2029-11-30 00:00:00+00:00,0.32284
2029-12-31 00:00:00+00:00,0.8421197
2030-01-31 00:00:00+00:00,0.8110126
2030-02-28 00:00:00+00:00,0.97815096
2030-03-31 00:00:00+00:00,0.70516336
2030-04-30 00:00:00+00:00,0.47554833
2030-05-31 00:00:00+00:00,0.14431135
2030-06-30 00:00:00+00:00,0.006731023
2030-07-31 00:00:00+00:00,0.0
2030-08-31 00:00:00+00:00,0.0
2030-09-30 00:00:00+00:00,0.0
2030-10-31 00:00:00+00:00,0.0
2030-11-30 00:00:00+00:00,0.0
2030-12-31 00:00:00+00:00,0.0014633338
2031-01-31 00:00:00+00:00,0.06580256
2031-02-28 00:00:00+00:00,0.041625183
2031-03-31 00:00:00+00:00,0.020315554
2031-04-30 00:00:00+00:00,1.2970512
2031-05-31 00:00:00+00:00,0.019543918
2031-06-30 00:00:00+00:00,0.0
2031-07-31 00:00:00+00:00,0.0
2031-08-31 00:00:00+00:00,0.0
2031-09-30 00:00:00+00:00,0.0
2031-10-31 00:00:00+00:00,0.00013859167
2031-11-30 00:00:00+00:00,1.6952244e-07
2031-12-31 00:00:00+00:00,0.033127636
2032-01-31 00:00:00+00:00,0.091950275
2032-02-29 00:00:00+00:00,0.11756158
2032-03-31 00:00:00+00:00,0.34181795
2032-04-30 00:00:00+00:00,0.2438567
2032-05-31 00:00:00+00:00,0.054795537
2032-06-30 00:00:00+00:00,0.0004260616
2032-07-31 00:00:00+00:00,0.0
2032-08-31 00:00:00+00:00,0.0
2032-09-30 00:00:00+00:00,0.0
2032-10-31 00:00:00+00:00,0.00027724754
2032-11-30 00:00:00+00:00,0.0054530525
2032-12-31 00:00:00+00:00,0.050399102
2033-01-31 00:00:00+00:00,0.24079917
2033-02-28 00:00:00+00:00,1.2601911
2033-03-31 00:00:00+00:00,1.4407167
2033-04-30 00:00:00+00:00,0.76976717
2033-05-31 00:00:00+00:00,0.22890617
2033-06-30 00:00:00+00:00,0.030661121
2033-07-31 00:00:00+00:00,0.0
2033-08-31 00:00:00+00:00,0.0
2033-09-30 00:00:00+00:00,0.0
2033-10-31 00:00:00+00:00,0.0034948287
2033-11-30 00:00:00+00:00,0.01985987
2033-12-31 00:00:00+00:00,1.4178431
2034-01-31 00:00:00+00:00,2.674351
2034-02-28 00:00:00+00:00,3.2838373
2034-03-31 00:00:00+00:00,3.6882885
2034-04-30 00:00:00+00:00,2.0115428
2034-05-31 00:00:00+00:00,0.5415011
2034-06-30 00:00:00+00:00,0.09887642
2034-07-31 00:00:00+00:00,0.0026187836
2034-08-31 00:00:00+00:00,0.0
2034-09-30 00:00:00+00:00,0.0
2034-10-31 00:00:00+00:00,0.0011969762
2034-11-30 00:00:00+00:00,0.06909289
2034-12-31 00:00:00+00:00,0.9437138
2035-01-31 00:00:00+00:00,0.25456053
2035-02-28 00:00:00+00:00,0.16858959
2035-03-31 00:00:00+00:00,0.20655598
2035-04-30 00:00:00+00:00,0.48013008
2035-05-31 00:00:00+00:00,0.08376471
2035-06-30 00:00:00+00:00,0.00084873865
2035-07-31 00:00:00+00:00,0.0
2035-08-31 00:00:00+00:00,0.0
2035-09-30 00:00:00+00:00,0.0
2035-10-31 00:00:00+00:00,0.005276111
2035-11-30 00:00:00+00:00,0.00019740856
2035-12-31 00:00:00+00:00,0.055151474
2036-01-31 00:00:00+00:00,0.07207985
2036-02-29 00:00:00+00:00,0.011319637
2036-03-31 00:00:00+00:00,0.07507318
2036-04-30 00:00:00+00:00,0.03721239
2036-05-31 00:00:00+00:00,4.4754415e-05
2036-06-30 00:00:00+00:00,0.0
2036-07-31 00:00:00+00:00,0.0
2036-08-31 00:00:00+00:00,0.0
2036-09-30 00:00:00+00:00,0.0
2036-10-31 00:00:00+00:00,8.589519e-05
2036-11-30 00:00:00+00:00,0.1298095
2036-12-31 00:00:00+00:00,0.3300717
2037-01-31 00:00:00+00:00,0.47226778
2037-02-28 00:00:00+00:00,0.9911738
2037-03-31 00:00:00+00:00,0.4243039
2037-04-30 00:00:00+00:00,0.19531095
2037-05-31 00:00:00+00:00,0.037098
2037-06-30 00:00:00+00:00,0.00068791193
2037-07-31 00:00:00+00:00,0.0
2037-08-31 00:00:00+00:00,0.0
2037-09-30 00:00:00+00:00,0.0
2037-10-31 00:00:00+00:00,0.0
2037-11-30 00:00:00+00:00,0.018011265
2037-12-31 00:00:00+00:00,0.021817312
2038-01-31 00:00:00+00:00,0.034043446
2038-02-28 00:00:00+00:00,0.003223126
2038-03-31 00:00:00+00:00,0.054218818
2038-04-30 00:00:00+00:00,0.01723758
2038-05-31 00:00:00+00:00,6.784199e-05
2038-06-30 00:00:00+00:00,0.0
2038-07-31 00:00:00+00:00,0.0
2038-08-31 00:00:00+00:00,0.0
2038-09-30 00:00:00+00:00,0.0
2038-10-31 00:00:00+00:00,0.0
2038-11-30 00:00:00+00:00,0.0021924207
2038-12-31 00:00:00+00:00,0.119170725
2039-01-31 00:00:00+00:00,1.3800545
2039-02-28 00:00:00+00:00,3.6084576
2039-03-31 00:00:00+00:00,3.3639102
2039-04-30 00:00:00+00:00,1.0883027
2039-05-31 00:00:00+00:00,0.20712972
2039-06-30 00:00:00+00:00,0.007816088
2039-07-31 00:00:00+00:00,0.0
2039-08-31 00:00:00+00:00,0.0
2039-09-30 00:00:00+00:00,0.0
2039-10-31 00:00:00+00:00,2.514585e-06
2039-11-30 00:00:00+00:00,0.028730482
2039-12-31 00:00:00+00:00,0.1108592
2040-01-31 00:00:00+00:00,0.26030588
2040-02-29 00:00:00+00:00,0.12743187
2040-03-31 00:00:00+00:00,0.67033535
2040-04-30 00:00:00+00:00,0.42284146
2040-05-31 00:00:00+00:00,0.11588505
2040-06-30 00:00:00+00:00,0.0044270568
2040-07-31 00:00:00+00:00,0.0
2040-08-31 00:00:00+00:00,0.0
2040-09-30 00:00:00+00:00,0.0
2040-10-31 00:00:00+00:00,1.517944e-05
2040-11-30 00:00:00+00:00,0.0444131
2040-12-31 00:00:00+00:00,0.003803346
2041-01-31 00:00:00+00:00,0.6712956
2041-02-28 00:00:00+00:00,1.9764471
2041-03-31 00:00:00+00:00,0.61622715
2041-04-30 00:00:00+00:00,0.23722997
2041-05-31 00:00:00+00:00,0.04622829
2041-06-30 00:00:00+00:00,3.055584e-05
2041-07-31 00:00:00+00:00,0.0
2041-08-31 00:00:00+00:00,0.0
2041-09-30 00:00:00+00:00,0.0
2041-10-31 00:00:00+00:00,0.0
2041-11-30 00:00:00+00:00,0.00013838235
2041-12-31 00:00:00+00:00,0.39633712
2042-01-31 00:00:00+00:00,0.2730531
2042-02-28 00:00:00+00:00,0.8312357
2042-03-31 00:00:00+00:00,0.5946075
2042-04-30 00:00:00+00:00,0.23409072
2042-05-31 00:00:00+00:00,0.026870694
2042-06-30 00:00:00+00:00,9.975511e-05
2042-07-31 00:00:00+00:00,0.0
2042-08-31 00:00:00+00:00,0.0
2042-09-30 00:00:00+00:00,0.0
2042-10-31 00:00:00+00:00,0.0
2042-11-30 00:00:00+00:00,0.00020502694
2042-12-31 00:00:00+00:00,0.089193456
2043-01-31 00:00:00+00:00,0.8296626
2043-02-28 00:00:00+00:00,2.8930027
2043-03-31 00:00:00+00:00,1.8679353
2043-04-30 00:00:00+00:00,0.4525239
2043-05-31 00:00:00+00:00,0.10540074
2043-06-30 00:00:00+00:00,0.011723256
2043-07-31 00:00:00+00:00,0.0
2043-08-31 00:00:00+00:00,0.0
2043-09-30 00:00:00+00:00,0.0
2043-10-31 00:00:00+00:00,0.0
2043-11-30 00:00:00+00:00,0.20874159
2043-12-31 00:00:00+00:00,0.022976894
2044-01-31 00:00:00+00:00,0.011098157
2044-02-29 00:00:00+00:00,0.009003911
2044-03-31 00:00:00+00:00,0.01261062
2044-04-30 00:00:00+00:00,0.0040335865
2044-05-31 00:00:00+00:00,0.0004209544
2044-06-30 00:00:00+00:00,2.9323203e-07
2044-07-31 00:00:00+00:00,0.0
2044-08-31 00:00:00+00:00,0.0
2044-09-30 00:00:00+00:00,0.0
2044-10-31 00:00:00+00:00,0.0
2044-11-30 00:00:00+00:00,0.00047041924
2044-12-31 00:00:00+00:00,0.0071584666
2045-01-31 00:00:00+00:00,0.006356687
2045-02-28 00:00:00+00:00,4.465542e-05
2045-03-31 00:00:00+00:00,1.0518174
2045-04-30 00:00:00+00:00,0.23687045
2045-05-31 00:00:00+00:00,0.044251725
2045-06-30 00:00:00+00:00,0.00018309311
2045-07-31 00:00:00+00:00,0.0
2045-08-31 00:00:00+00:00,0.0
2045-09-30 00:00:00+00:00,0.0
2045-10-31 00:00:00+00:00,0.0
2045-11-30 00:00:00+00:00,0.0036016288
2045-12-31 00:00:00+00:00,0.0039699054
2046-01-31 00:00:00+00:00,0.020972636
2046-02-28 00:00:00+00:00,0.04952111
2046-03-31 00:00:00+00:00,0.0015573263
2046-04-30 00:00:00+00:00,0.00010693348
2046-05-31 00:00:00+00:00,0.0
2046-06-30 00:00:00+00:00,0.0
2046-07-31 00:00:00+00:00,0.0
2046-08-31 00:00:00+00:00,0.0
2046-09-30 00:00:00+00:00,0.0
2046-10-31 00:00:00+00:00,0.0
2046-11-30 00:00:00+00:00,0.021531502
2046-12-31 00:00:00+00:00,0.6175468
2047-01-31 00:00:00+00:00,2.0204496
2047-02-28 00:00:00+00:00,2.415517
2047-03-31 00:00:00+00:00,1.4589021
2047-04-30 00:00:00+00:00,0.7203798
2047-05-31 00:00:00+00:00,0.17062627
2047-06-30 00:00:00+00:00,0.031095179
2047-07-31 00:00:00+00:00,0.0
2047-08-31 00:00:00+00:00,0.0
2047-09-30 00:00:00+00:00,0.0
2047-10-31 00:00:00+00:00,0.0
2047-11-30 00:00:00+00:00,0.0011498139
2047-12-31 00:00:00+00:00,0.015903173
2048-01-31 00:00:00+00:00,1.190028
2048-02-29 00:00:00+00:00,3.5767756
2048-03-31 00:00:00+00:00,2.4241447
2048-04-30 00:00:00+00:00,1.4570729
2048-05-31 00:00:00+00:00,0.50466716
2048-06-30 00:00:00+00:00,0.07088543
2048-07-31 00:00:00+00:00,0.00036716906
2048-08-31 00:00:00+00:00,0.0
2048-09-30 00:00:00+00:00,0.0
2048-10-31 00:00:00+00:00,0.0
2048-11-30 00:00:00+00:00,0.00045151563
2048-12-31 00:00:00+00:00,0.9893928
2049-01-31 00:00:00+00:00,1.5195013
2049-02-28 00:00:00+00:00,1.478555
2049-03-31 00:00:00+00:00,0.74674994
2049-04-30 00:00:00+00:00,0.25719494
2049-05-31 00:00:00+00:00,0.053394645
2049-06-30 00:00:00+00:00,0.0058554094
2049-07-31 00:00:00+00:00,0.0
2049-08-31 00:00:00+00:00,0.0
2049-09-30 00:00:00+00:00,0.0
2049-10-31 00:00:00+00:00,0.0
2049-11-30 00:00:00+00:00,0.007378297
2049-12-31 00:00:00+00:00,0.02027191
2050-01-31 00:00:00+00:00,0.06333506
2050-02-28 00:00:00+00:00,2.6289444
2050-03-31 00:00:00+00:00,0.5452561
2050-04-30 00:00:00+00:00,0.01510993
2050-05-31 00:00:00+00:00,3.3117436e-07
2050-06-30 00:00:00+00:00,0.0
2050-07-31 00:00:00+00:00,0.0
2050-08-31 00:00:00+00:00,0.0
2050-09-30 00:00:00+00:00,0.0
2050-10-31 00:00:00+00:00,0.0
2050-11-30 00:00:00+00:00,0.44927296
2050-12-31 00:00:00+00:00,0.24049734
2051-01-31 00:00:00+00:00,0.24194561
2051-02-28 00:00:00+00:00,0.15980121
2051-03-31 00:00:00+00:00,0.048915934
2051-04-30 00:00:00+00:00,0.16403706
2051-05-31 00:00:00+00:00,0.02922532
2051-06-30 00:00:00+00:00,0.0
2051-07-31 00:00:00+00:00,0.0
2051-08-31 00:00:00+00:00,0.0
2051-09-30 00:00:00+00:00,0.0
2051-10-31 00:00:00+00:00,0.0
2051-11-30 00:00:00+00:00,0.012049137
2051-12-31 00:00:00+00:00,0.3921755
2052-01-31 00:00:00+00:00,0.6133787
2052-02-29 00:00:00+00:00,0.3427502
2052-03-31 00:00:00+00:00,1.8081046
2052-04-30 00:00:00+00:00,0.25434655
2052-05-31 00:00:00+00:00,0.03176989
2052-06-30 00:00:00+00:00,0.0
2052-07-31 00:00:00+00:00,0.0
2052-08-31 00:00:00+00:00,0.0
2052-09-30 00:00:00+00:00,0.0
2052-10-31 00:00:00+00:00,6.58739e-05
2052-11-30 00:00:00+00:00,0.001954214
2052-12-31 00:00:00+00:00,0.0048821145
2053-01-31 00:00:00+00:00,0.08644527
2053-02-28 00:00:00+00:00,0.036446862
2053-03-31 00:00:00+00:00,0.27972957
2053-04-30 00:00:00+00:00,0.009665972
2053-05-31 00:00:00+00:00,6.2155016e-07
2053-06-30 00:00:00+00:00,0.0
2053-07-31 00:00:00+00:00,0.0
2053-08-31 00:00:00+00:00,0.0
2053-09-30 00:00:00+00:00,0.0
2053-10-31 00:00:00+00:00,0.017670264
2053-11-30 00:00:00+00:00,0.04476264
2053-12-31 00:00:00+00:00,0.089536995
2054-01-31 00:00:00+00:00,0.14396688
2054-02-28 00:00:00+00:00,0.26086363
2054-03-31 00:00:00+00:00,0.20848139
2054-04-30 00:00:00+00:00,0.20040093
2054-05-31 00:00:00+00:00,0.05408303
2054-06-30 00:00:00+00:00,0.0002655151
2054-07-31 00:00:00+00:00,0.0
2054-08-31 00:00:00+00:00,0.0
2054-09-30 00:00:00+00:00,0.0
2054-10-31 00:00:00+00:00,0.0
2054-11-30 00:00:00+00:00,8.80818e-05
2054-12-31 00:00:00+00:00,0.02587202
2055-01-31 00:00:00+00:00,0.02637758
2055-02-28 00:00:00+00:00,2.0200849
2055-03-31 00:00:00+00:00,0.73279536
2055-04-30 00:00:00+00:00,0.29070917
2055-05-31 00:00:00+00:00,0.03835424
2055-06-30 00:00:00+00:00,0.0016141896
2055-07-31 00:00:00+00:00,0.0
2055-08-31 00:00:00+00:00,0.0
2055-09-30 00:00:00+00:00,0.0
2055-10-31 00:00:00+00:00,0.0
2055-11-30 00:00:00+00:00,1.8018101e-05
2055-12-31 00:00:00+00:00,0.0039332164
2056-01-31 00:00:00+00:00,0.072126314
2056-02-29 00:00:00+00:00,0.1427231
2056-03-31 00:00:00+00:00,0.2452926
2056-04-30 00:00:00+00:00,0.004559061
2056-05-31 00:00:00+00:00,0.0
2056-06-30 00:00:00+00:00,0.0
2056-07-31 00:00:00+00:00,0.0
2056-08-31 00:00:00+00:00,0.0
2056-09-30 00:00:00+00:00,0.0
2056-10-31 00:00:00+00:00,0.03091976
2056-11-30 00:00:00+00:00,0.03343954
2056-12-31 00:00:00+00:00,0.01596783
2057-01-31 00:00:00+00:00,0.21336912
2057-02-28 00:00:00+00:00,0.047992926
2057-03-31 00:00:00+00:00,0.013321353
2057-04-30 00:00:00+00:00,0.00063520076
2057-05-31 00:00:00+00:00,0.0
