time,snowfall_month_HadGEM2-ES_rcp85
2016-07-31 00:00:00+00:00,0.0
2016-08-31 00:00:00+00:00,0.0
2016-09-30 00:00:00+00:00,8.835935e-07
2016-10-31 00:00:00+00:00,1.4809246e-05
2016-11-30 00:00:00+00:00,0.015149026
2016-12-31 00:00:00+00:00,0.06951282
2017-01-31 00:00:00+00:00,0.14797221
2017-02-28 00:00:00+00:00,0.05755989
2017-03-31 00:00:00+00:00,0.036871657
2017-04-30 00:00:00+00:00,0.015005764
2017-05-31 00:00:00+00:00,0.006138652
2017-06-30 00:00:00+00:00,0.0
2017-07-31 00:00:00+00:00,2.734959e-07
2017-08-31 00:00:00+00:00,0.0
2017-09-30 00:00:00+00:00,2.0825468e-07
2017-10-31 00:00:00+00:00,0.003684698
2017-11-30 00:00:00+00:00,0.01102206
2017-12-31 00:00:00+00:00,0.01607293
2018-01-31 00:00:00+00:00,0.14851952
2018-02-28 00:00:00+00:00,0.14256321
2018-03-31 00:00:00+00:00,0.0023073237
2018-04-30 00:00:00+00:00,0.010435759
2018-05-31 00:00:00+00:00,0.010505291
2018-06-30 00:00:00+00:00,0.0
2018-07-31 00:00:00+00:00,0.0
2018-08-31 00:00:00+00:00,0.0
2018-09-30 00:00:00+00:00,2.6193865e-07
2018-10-31 00:00:00+00:00,0.031049483
2018-11-30 00:00:00+00:00,0.0024381175
2018-12-31 00:00:00+00:00,0.018079411
2019-01-31 00:00:00+00:00,0.042275794
2019-02-28 00:00:00+00:00,0.1950083
2019-03-31 00:00:00+00:00,0.028903862
2019-04-30 00:00:00+00:00,0.000762655
2019-05-31 00:00:00+00:00,2.4971534e-06
2019-06-30 00:00:00+00:00,0.0
2019-07-31 00:00:00+00:00,0.0
2019-08-31 00:00:00+00:00,2.001172e-05
2019-09-30 00:00:00+00:00,2.61229e-05
2019-10-31 00:00:00+00:00,0.00032242775
2019-11-30 00:00:00+00:00,7.527563e-05
2019-12-31 00:00:00+00:00,0.0071381745
2020-01-31 00:00:00+00:00,0.03545326
2020-02-29 00:00:00+00:00,0.015439364
2020-03-31 00:00:00+00:00,0.00629014
2020-04-30 00:00:00+00:00,0.0029711958
2020-05-31 00:00:00+00:00,5.0898234e-06
2020-06-30 00:00:00+00:00,4.546693e-07
2020-07-31 00:00:00+00:00,4.828235e-06
2020-08-31 00:00:00+00:00,0.0
2020-09-30 00:00:00+00:00,5.1591982e-05
2020-10-31 00:00:00+00:00,7.395035e-05
2020-11-30 00:00:00+00:00,0.012245295
2020-12-31 00:00:00+00:00,0.1360192
2021-01-31 00:00:00+00:00,0.282058
2021-02-28 00:00:00+00:00,0.047199316
2021-03-31 00:00:00+00:00,0.017286621
2021-04-30 00:00:00+00:00,0.010705739
2021-05-31 00:00:00+00:00,0.019873098
2021-06-30 00:00:00+00:00,0.0
2021-07-31 00:00:00+00:00,0.0
2021-08-31 00:00:00+00:00,0.0
2021-09-30 00:00:00+00:00,1.3511134e-05
2021-10-31 00:00:00+00:00,1.4697221e-05
2021-11-30 00:00:00+00:00,0.038450297
2021-12-31 00:00:00+00:00,0.0014683238
2022-01-31 00:00:00+00:00,0.11282694
2022-02-28 00:00:00+00:00,0.011128955
2022-03-31 00:00:00+00:00,0.0164915
2022-04-30 00:00:00+00:00,0.0019181938
2022-05-31 00:00:00+00:00,2.1121803e-06
2022-06-30 00:00:00+00:00,0.0
2022-07-31 00:00:00+00:00,0.0
2022-08-31 00:00:00+00:00,0.0
2022-09-30 00:00:00+00:00,8.463403e-07
2022-10-31 00:00:00+00:00,0.00011275768
2022-11-30 00:00:00+00:00,0.0029220895
2022-12-31 00:00:00+00:00,0.03731244
2023-01-31 00:00:00+00:00,0.008265012
2023-02-28 00:00:00+00:00,0.22979441
2023-03-31 00:00:00+00:00,0.06186475
2023-04-30 00:00:00+00:00,0.06767317
2023-05-31 00:00:00+00:00,0.00011761535
2023-06-30 00:00:00+00:00,0.0
2023-07-31 00:00:00+00:00,0.0
2023-08-31 00:00:00+00:00,0.0
2023-09-30 00:00:00+00:00,0.0
2023-10-31 00:00:00+00:00,2.0500433e-06
2023-11-30 00:00:00+00:00,0.0036614225
2023-12-31 00:00:00+00:00,0.020604398
2024-01-31 00:00:00+00:00,0.05714095
2024-02-29 00:00:00+00:00,0.0022123316
2024-03-31 00:00:00+00:00,0.2076562
2024-04-30 00:00:00+00:00,0.029328082
2024-05-31 00:00:00+00:00,2.7313221e-05
2024-06-30 00:00:00+00:00,0.0
2024-07-31 00:00:00+00:00,0.0
2024-08-31 00:00:00+00:00,0.0
2024-09-30 00:00:00+00:00,0.00035421294
2024-10-31 00:00:00+00:00,2.859705e-05
2024-11-30 00:00:00+00:00,0.016281106
2024-12-31 00:00:00+00:00,0.028030986
2025-01-31 00:00:00+00:00,0.053516094
2025-02-28 00:00:00+00:00,0.0067721833
2025-03-31 00:00:00+00:00,0.010690116
2025-04-30 00:00:00+00:00,0.0042429706
2025-05-31 00:00:00+00:00,0.0005037179
2025-06-30 00:00:00+00:00,3.842401e-09
2025-07-31 00:00:00+00:00,0.0
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,4.4597915e-08
2025-10-31 00:00:00+00:00,1.6959171e-05
2025-11-30 00:00:00+00:00,0.027603213
2025-12-31 00:00:00+00:00,0.08249732
2026-01-31 00:00:00+00:00,0.14546634
2026-02-28 00:00:00+00:00,0.0043816264
2026-03-31 00:00:00+00:00,0.07456225
2026-04-30 00:00:00+00:00,0.009498739
2026-05-31 00:00:00+00:00,0.00028369896
2026-06-30 00:00:00+00:00,0.00095426594
2026-07-31 00:00:00+00:00,0.0
2026-08-31 00:00:00+00:00,0.0
2026-09-30 00:00:00+00:00,0.0
2026-10-31 00:00:00+00:00,0.003798806
2026-11-30 00:00:00+00:00,0.011079211
2026-12-31 00:00:00+00:00,0.038315948
2027-01-31 00:00:00+00:00,0.02459314
2027-02-28 00:00:00+00:00,0.0025429404
2027-03-31 00:00:00+00:00,0.06605238
2027-04-30 00:00:00+00:00,0.022232734
2027-05-31 00:00:00+00:00,0.0028721213
2027-06-30 00:00:00+00:00,0.0
2027-07-31 00:00:00+00:00,1.4976657e-05
2027-08-31 00:00:00+00:00,0.0
2027-09-30 00:00:00+00:00,2.8455754e-06
2027-10-31 00:00:00+00:00,0.0
2027-11-30 00:00:00+00:00,0.0012409321
2027-12-31 00:00:00+00:00,0.030524997
2028-01-31 00:00:00+00:00,0.036152843
2028-02-29 00:00:00+00:00,0.118101224
2028-03-31 00:00:00+00:00,0.0006897901
2028-04-30 00:00:00+00:00,0.0006870493
2028-05-31 00:00:00+00:00,1.3730542e-05
2028-06-30 00:00:00+00:00,0.0
2028-07-31 00:00:00+00:00,0.0
2028-08-31 00:00:00+00:00,0.0
2028-09-30 00:00:00+00:00,0.0028483646
2028-10-31 00:00:00+00:00,0.0007351256
2028-11-30 00:00:00+00:00,0.035964552
2028-12-31 00:00:00+00:00,0.0032353671
2029-01-31 00:00:00+00:00,0.05695801
2029-02-28 00:00:00+00:00,0.014199552
2029-03-31 00:00:00+00:00,0.001571675
2029-04-30 00:00:00+00:00,0.00028617115
2029-05-31 00:00:00+00:00,0.0004821485
2029-06-30 00:00:00+00:00,3.454908e-07
2029-07-31 00:00:00+00:00,0.0
2029-08-31 00:00:00+00:00,0.0
2029-09-30 00:00:00+00:00,0.0012937345
2029-10-31 00:00:00+00:00,0.0016795335
2029-11-30 00:00:00+00:00,0.0012801823
2029-12-31 00:00:00+00:00,0.10194919
2030-01-31 00:00:00+00:00,0.0028537
2030-02-28 00:00:00+00:00,0.006482421
2030-03-31 00:00:00+00:00,0.029321512
2030-04-30 00:00:00+00:00,0.04045247
2030-05-31 00:00:00+00:00,1.04109595e-05
2030-06-30 00:00:00+00:00,2.559861e-05
2030-07-31 00:00:00+00:00,0.0
2030-08-31 00:00:00+00:00,0.0
2030-09-30 00:00:00+00:00,0.0
2030-10-31 00:00:00+00:00,7.3327545e-05
2030-11-30 00:00:00+00:00,0.015845554
2030-12-31 00:00:00+00:00,0.008226248
2031-01-31 00:00:00+00:00,0.0035235998
2031-02-28 00:00:00+00:00,0.15373753
2031-03-31 00:00:00+00:00,0.06338669
2031-04-30 00:00:00+00:00,0.00058940105
2031-05-31 00:00:00+00:00,0.00324484
2031-06-30 00:00:00+00:00,0.000186283
2031-07-31 00:00:00+00:00,0.0
2031-08-31 00:00:00+00:00,1.0590678e-07
2031-09-30 00:00:00+00:00,0.0
2031-10-31 00:00:00+00:00,3.4453587e-05
2031-11-30 00:00:00+00:00,0.0007701323
2031-12-31 00:00:00+00:00,0.03872999
2032-01-31 00:00:00+00:00,0.04322517
2032-02-29 00:00:00+00:00,0.011731303
2032-03-31 00:00:00+00:00,0.019918634
2032-04-30 00:00:00+00:00,0.00096685113
2032-05-31 00:00:00+00:00,0.0014631288
2032-06-30 00:00:00+00:00,0.0
2032-07-31 00:00:00+00:00,0.0
2032-08-31 00:00:00+00:00,0.0
2032-09-30 00:00:00+00:00,0.0
2032-10-31 00:00:00+00:00,0.0017310969
2032-11-30 00:00:00+00:00,0.036927916
2032-12-31 00:00:00+00:00,0.008339462
2033-01-31 00:00:00+00:00,0.8996987
2033-02-28 00:00:00+00:00,0.12117028
2033-03-31 00:00:00+00:00,0.07615986
2033-04-30 00:00:00+00:00,0.04755275
2033-05-31 00:00:00+00:00,0.0074305944
2033-06-30 00:00:00+00:00,0.0
2033-07-31 00:00:00+00:00,0.0
2033-08-31 00:00:00+00:00,0.0
2033-09-30 00:00:00+00:00,0.00033542272
2033-10-31 00:00:00+00:00,0.0012696817
2033-11-30 00:00:00+00:00,4.0809093e-05
2033-12-31 00:00:00+00:00,0.0002779235
2034-01-31 00:00:00+00:00,0.021992872
2034-02-28 00:00:00+00:00,0.14750762
2034-03-31 00:00:00+00:00,0.04805031
2034-04-30 00:00:00+00:00,0.0012883673
2034-05-31 00:00:00+00:00,4.75678e-06
2034-06-30 00:00:00+00:00,1.05229056e-07
2034-07-31 00:00:00+00:00,0.0
2034-08-31 00:00:00+00:00,0.0
2034-09-30 00:00:00+00:00,0.0
2034-10-31 00:00:00+00:00,0.010107392
2034-11-30 00:00:00+00:00,0.0069351434
2034-12-31 00:00:00+00:00,0.072206065
2035-01-31 00:00:00+00:00,0.15864146
2035-02-28 00:00:00+00:00,0.035406124
2035-03-31 00:00:00+00:00,0.05887476
2035-04-30 00:00:00+00:00,0.0002343857
2035-05-31 00:00:00+00:00,0.0038862966
2035-06-30 00:00:00+00:00,0.0
2035-07-31 00:00:00+00:00,0.0
2035-08-31 00:00:00+00:00,0.0
2035-09-30 00:00:00+00:00,4.7507612e-07
2035-10-31 00:00:00+00:00,8.5508236e-07
2035-11-30 00:00:00+00:00,0.01846114
2035-12-31 00:00:00+00:00,0.05445441
2036-01-31 00:00:00+00:00,0.19088264
2036-02-29 00:00:00+00:00,0.08215228
2036-03-31 00:00:00+00:00,0.03800157
2036-04-30 00:00:00+00:00,0.02454148
2036-05-31 00:00:00+00:00,0.018347338
2036-06-30 00:00:00+00:00,1.5984405e-07
2036-07-31 00:00:00+00:00,0.0
2036-08-31 00:00:00+00:00,0.0
2036-09-30 00:00:00+00:00,0.0
2036-10-31 00:00:00+00:00,0.00018537242
2036-11-30 00:00:00+00:00,0.0014816668
2036-12-31 00:00:00+00:00,0.03430132
2037-01-31 00:00:00+00:00,0.12942621
2037-02-28 00:00:00+00:00,0.0041811424
2037-03-31 00:00:00+00:00,0.02822945
2037-04-30 00:00:00+00:00,0.0047637387
2037-05-31 00:00:00+00:00,0.0055278065
2037-06-30 00:00:00+00:00,5.634744e-07
2037-07-31 00:00:00+00:00,0.0
2037-08-31 00:00:00+00:00,0.0
2037-09-30 00:00:00+00:00,0.0
2037-10-31 00:00:00+00:00,0.0
2037-11-30 00:00:00+00:00,0.012169274
2037-12-31 00:00:00+00:00,0.015545666
2038-01-31 00:00:00+00:00,0.031949922
2038-02-28 00:00:00+00:00,0.025032284
2038-03-31 00:00:00+00:00,0.06551622
2038-04-30 00:00:00+00:00,0.00034007794
2038-05-31 00:00:00+00:00,0.0046022492
2038-06-30 00:00:00+00:00,0.0
2038-07-31 00:00:00+00:00,0.0
2038-08-31 00:00:00+00:00,0.0
2038-09-30 00:00:00+00:00,0.0
2038-10-31 00:00:00+00:00,1.7115764e-05
2038-11-30 00:00:00+00:00,0.0012427331
2038-12-31 00:00:00+00:00,0.013278867
2039-01-31 00:00:00+00:00,0.18371053
2039-02-28 00:00:00+00:00,0.1640477
2039-03-31 00:00:00+00:00,0.05056786
2039-04-30 00:00:00+00:00,0.010087242
2039-05-31 00:00:00+00:00,0.0012493227
2039-06-30 00:00:00+00:00,0.0
2039-07-31 00:00:00+00:00,0.0
2039-08-31 00:00:00+00:00,0.0
2039-09-30 00:00:00+00:00,4.4787598e-07
2039-10-31 00:00:00+00:00,1.0110799e-05
2039-11-30 00:00:00+00:00,0.00011785304
2039-12-31 00:00:00+00:00,0.051069085
2040-01-31 00:00:00+00:00,0.11518279
2040-02-29 00:00:00+00:00,0.05873391
2040-03-31 00:00:00+00:00,0.0153361885
2040-04-30 00:00:00+00:00,0.0023346057
2040-05-31 00:00:00+00:00,0.00027923976
2040-06-30 00:00:00+00:00,2.052072e-06
2040-07-31 00:00:00+00:00,4.5088228e-07
2040-08-31 00:00:00+00:00,2.5788557e-07
2040-09-30 00:00:00+00:00,0.0
2040-10-31 00:00:00+00:00,9.915294e-06
2040-11-30 00:00:00+00:00,0.009997872
2040-12-31 00:00:00+00:00,0.05316321
2041-01-31 00:00:00+00:00,0.0030669458
2041-02-28 00:00:00+00:00,0.0014776592
2041-03-31 00:00:00+00:00,0.06976427
2041-04-30 00:00:00+00:00,0.045863133
2041-05-31 00:00:00+00:00,5.70618e-06
2041-06-30 00:00:00+00:00,0.0
2041-07-31 00:00:00+00:00,4.2720671e-07
2041-08-31 00:00:00+00:00,0.0
2041-09-30 00:00:00+00:00,7.308671e-06
2041-10-31 00:00:00+00:00,0.002489726
2041-11-30 00:00:00+00:00,0.00018493822
2041-12-31 00:00:00+00:00,0.005644011
2042-01-31 00:00:00+00:00,0.006512668
2042-02-28 00:00:00+00:00,0.0051286644
2042-03-31 00:00:00+00:00,0.08721795
2042-04-30 00:00:00+00:00,0.026878145
2042-05-31 00:00:00+00:00,0.003355778
2042-06-30 00:00:00+00:00,0.0
2042-07-31 00:00:00+00:00,2.3529226e-06
2042-08-31 00:00:00+00:00,0.0
2042-09-30 00:00:00+00:00,3.5788655e-06
2042-10-31 00:00:00+00:00,3.1442723e-06
2042-11-30 00:00:00+00:00,0.00082452164
2042-12-31 00:00:00+00:00,0.00056921056
2043-01-31 00:00:00+00:00,0.06468249
2043-02-28 00:00:00+00:00,0.0069685844
2043-03-31 00:00:00+00:00,0.005692878
2043-04-30 00:00:00+00:00,0.0011449873
2043-05-31 00:00:00+00:00,4.8752913e-06
2043-06-30 00:00:00+00:00,2.3689402e-06
2043-07-31 00:00:00+00:00,0.0
2043-08-31 00:00:00+00:00,0.0
2043-09-30 00:00:00+00:00,8.1320746e-07
2043-10-31 00:00:00+00:00,0.002045683
2043-11-30 00:00:00+00:00,0.01530832
2043-12-31 00:00:00+00:00,0.44702235
2044-01-31 00:00:00+00:00,0.24340868
2044-02-29 00:00:00+00:00,0.37624553
2044-03-31 00:00:00+00:00,0.055657946
2044-04-30 00:00:00+00:00,0.016210128
2044-05-31 00:00:00+00:00,4.717895e-05
2044-06-30 00:00:00+00:00,0.0
2044-07-31 00:00:00+00:00,0.0
2044-08-31 00:00:00+00:00,0.0
2044-09-30 00:00:00+00:00,0.0
2044-10-31 00:00:00+00:00,0.0017100325
2044-11-30 00:00:00+00:00,0.008753067
2044-12-31 00:00:00+00:00,0.001121937
2045-01-31 00:00:00+00:00,0.07857194
2045-02-28 00:00:00+00:00,0.005000814
2045-03-31 00:00:00+00:00,0.016354317
2045-04-30 00:00:00+00:00,0.0038606892
2045-05-31 00:00:00+00:00,3.2156197e-07
2045-06-30 00:00:00+00:00,6.682236e-07
2045-07-31 00:00:00+00:00,5.024591e-08
2045-08-31 00:00:00+00:00,0.0
2045-09-30 00:00:00+00:00,3.413575e-06
2045-10-31 00:00:00+00:00,0.00040933324
2045-11-30 00:00:00+00:00,0.0032733313
2045-12-31 00:00:00+00:00,0.016642379
2046-01-31 00:00:00+00:00,0.069234364
2046-02-28 00:00:00+00:00,0.020150596
2046-03-31 00:00:00+00:00,0.024021946
2046-04-30 00:00:00+00:00,0.0075309305
2046-05-31 00:00:00+00:00,7.3893214e-05
2046-06-30 00:00:00+00:00,0.0
2046-07-31 00:00:00+00:00,0.0
2046-08-31 00:00:00+00:00,0.0
2046-09-30 00:00:00+00:00,5.5746355e-08
2046-10-31 00:00:00+00:00,0.00011555733
2046-11-30 00:00:00+00:00,0.020244448
2046-12-31 00:00:00+00:00,0.009469945
2047-01-31 00:00:00+00:00,0.041871578
2047-02-28 00:00:00+00:00,0.004968383
2047-03-31 00:00:00+00:00,0.02263595
2047-04-30 00:00:00+00:00,0.000116225405
2047-05-31 00:00:00+00:00,1.6250922e-05
2047-06-30 00:00:00+00:00,0.0
2047-07-31 00:00:00+00:00,0.0
2047-08-31 00:00:00+00:00,0.0
2047-09-30 00:00:00+00:00,3.435875e-05
2047-10-31 00:00:00+00:00,3.5752344e-06
2047-11-30 00:00:00+00:00,0.042712208
2047-12-31 00:00:00+00:00,0.0037217585
2048-01-31 00:00:00+00:00,0.051420514
2048-02-29 00:00:00+00:00,0.11111632
2048-03-31 00:00:00+00:00,0.2050485
2048-04-30 00:00:00+00:00,0.032377124
2048-05-31 00:00:00+00:00,0.000109912435
2048-06-30 00:00:00+00:00,9.4725285e-05
2048-07-31 00:00:00+00:00,0.0
2048-08-31 00:00:00+00:00,0.0
2048-09-30 00:00:00+00:00,5.473348e-06
2048-10-31 00:00:00+00:00,1.9150114e-06
2048-11-30 00:00:00+00:00,0.0018445055
2048-12-31 00:00:00+00:00,0.014365518
2049-01-31 00:00:00+00:00,0.009323212
2049-02-28 00:00:00+00:00,0.0530432
2049-03-31 00:00:00+00:00,0.113693774
2049-04-30 00:00:00+00:00,0.00056070817
2049-05-31 00:00:00+00:00,1.4138291e-06
2049-06-30 00:00:00+00:00,8.800426e-09
2049-07-31 00:00:00+00:00,0.0
2049-08-31 00:00:00+00:00,0.0
2049-09-30 00:00:00+00:00,5.3001166e-08
2049-10-31 00:00:00+00:00,2.1887784e-06
2049-11-30 00:00:00+00:00,0.0025762639
2049-12-31 00:00:00+00:00,0.00017398375
2050-01-31 00:00:00+00:00,0.015765978
2050-02-28 00:00:00+00:00,0.101159826
2050-03-31 00:00:00+00:00,0.012520102
2050-04-30 00:00:00+00:00,0.009688802
2050-05-31 00:00:00+00:00,0.010818202
2050-06-30 00:00:00+00:00,4.667435e-07
2050-07-31 00:00:00+00:00,0.0
2050-08-31 00:00:00+00:00,0.0
2050-09-30 00:00:00+00:00,0.00022107449
2050-10-31 00:00:00+00:00,0.0
2050-11-30 00:00:00+00:00,0.080051206
2050-12-31 00:00:00+00:00,0.008791592
2051-01-31 00:00:00+00:00,0.029439926
2051-02-28 00:00:00+00:00,0.10281444
2051-03-31 00:00:00+00:00,0.0068419636
2051-04-30 00:00:00+00:00,0.0003047057
2051-05-31 00:00:00+00:00,0.0004265065
2051-06-30 00:00:00+00:00,1.225958e-06
2051-07-31 00:00:00+00:00,0.0
2051-08-31 00:00:00+00:00,0.0
2051-09-30 00:00:00+00:00,1.6039577e-07
2051-10-31 00:00:00+00:00,0.0023787604
2051-11-30 00:00:00+00:00,0.0023420707
2051-12-31 00:00:00+00:00,0.03437942
2052-01-31 00:00:00+00:00,0.03024093
2052-02-29 00:00:00+00:00,0.005685115
2052-03-31 00:00:00+00:00,0.009233735
2052-04-30 00:00:00+00:00,0.014478589
2052-05-31 00:00:00+00:00,1.4058688e-05
2052-06-30 00:00:00+00:00,5.469335e-07
2052-07-31 00:00:00+00:00,0.0
2052-08-31 00:00:00+00:00,0.0
2052-09-30 00:00:00+00:00,0.0
2052-10-31 00:00:00+00:00,9.4242305e-06
2052-11-30 00:00:00+00:00,0.00030628327
2052-12-31 00:00:00+00:00,0.0037630189
2053-01-31 00:00:00+00:00,0.059075117
2053-02-28 00:00:00+00:00,0.04846991
2053-03-31 00:00:00+00:00,0.15861583
2053-04-30 00:00:00+00:00,0.014571112
2053-05-31 00:00:00+00:00,7.568329e-06
2053-06-30 00:00:00+00:00,0.0
2053-07-31 00:00:00+00:00,1.1175643e-07
2053-08-31 00:00:00+00:00,0.0
2053-09-30 00:00:00+00:00,0.0
2053-10-31 00:00:00+00:00,0.00029023812
2053-11-30 00:00:00+00:00,0.0010341958
2053-12-31 00:00:00+00:00,0.027241783
2054-01-31 00:00:00+00:00,0.0018739571
2054-02-28 00:00:00+00:00,0.025868334
2054-03-31 00:00:00+00:00,0.044734396
2054-04-30 00:00:00+00:00,0.0030926655
2054-05-31 00:00:00+00:00,0.00038176795
2054-06-30 00:00:00+00:00,3.3697372e-08
2054-07-31 00:00:00+00:00,0.0
2054-08-31 00:00:00+00:00,0.0
2054-09-30 00:00:00+00:00,4.2762076e-06
2054-10-31 00:00:00+00:00,4.3813266e-06
2054-11-30 00:00:00+00:00,0.018316744
2054-12-31 00:00:00+00:00,0.0014131573
2055-01-31 00:00:00+00:00,0.03840579
2055-02-28 00:00:00+00:00,0.022455372
2055-03-31 00:00:00+00:00,0.001957313
2055-04-30 00:00:00+00:00,0.012059881
2055-05-31 00:00:00+00:00,2.8064202e-05
2055-06-30 00:00:00+00:00,4.67461e-08
2055-07-31 00:00:00+00:00,0.0
2055-08-31 00:00:00+00:00,0.0
2055-09-30 00:00:00+00:00,8.384329e-06
2055-10-31 00:00:00+00:00,6.754143e-05
2055-11-30 00:00:00+00:00,0.0042461064
